POSTID,PRODUCT,PRODBOOMCD,GROUP,NB_IF,RECORDNO,PAID_UP,NO_POL,NO_INS,SALES_CHAN,INTERMED,LEG_ENTITY,ISS_YR,ISS_MTH,SEX_1,AGE_ISS_1,DOB_YR_1,DOB_MTH_1,AGE_ADJ_1,SEX_2,AGE_ISS_2,DOB_YR_2,DOB_MTH_2,AGE_ADJ_2,PERSTPCD,PROFIT_GRP,TARCD,BEN_TERM,SINGLE_PR,PREMPAY_CD,PREM_FREQ,PREM_SUM_V,RC_RATE_PC,BASISCOM_P,SCORECOM_P,BASISCOM_U,SCORECOM_U,RESTEARNTR,CURRENCY,STATU_RES,STATU_ADM,ANN_FREQ,RSK_INIT,RSK_OUTSTA,RID_RES,RID_IBNR,RID_AGERES,UNEARNPREM,PROD_KD
107852660,TRAD,DIL,85,IF,8725,Y,1,1,MVI,855924,A,2017,7,F,65.00,1952,7,0,O,,,,,N,Z,DIL,60,15489.00,C,Q,15489.00,1.50,232.34,,0.00,,0.00,EUR,1488.00,15.00,Y,,,,,,2777.50,99
107856430,TRAD,DIL,85,IF,8821,Y,1,2,MVI,124958,A,2017,8,M,71.67,1945,11,0,F,66.92,1950,9,0,N,Z,DIL,120,106688.00,C,Q,106688.00,1.50,1600.32,,0.00,,0.00,EUR,54761.00,548.00,M,,,,,,,99
107859990,TRAD,DIL,85,IF,8917,Y,1,1,MVI,637256,A,2017,8,M,64.92,1952,8,0,O,,,,,N,Z,DIL,60,4734.00,C,Q,4734.00,1.50,71.01,,0.00,,0.00,EUR,491.00,5.00,M,,,,,,,99
107863650,TRAD,DIL,85,IF,9013,Y,1,1,MVI,235705,A,2017,11,F,39.17,1978,8,0,O,,,,,N,Z,DIL,120,218927.00,C,Q,218927.00,1.50,3283.91,,0.00,,0.00,EUR,118283.00,1183.00,M,,,,,,,99
107866950,TRAD,DIL,85,IF,9109,Y,1,1,MVI,621672,A,2018,1,F,52.25,1965,9,0,O,,,,,N,Z,DIL,177,14429.67,C,Q,14429.67,1.50,216.45,,0.00,,0.00,EUR,8731.00,87.00,Q,,,,,,962.00,99
107870600,TRAD,DIL,85,IF,9205,Y,1,2,MVI,501015,A,2018,1,M,62.83,1955,2,0,F,64.75,1953,3,0,N,Z,DIL,120,47796.00,C,Q,47796.00,1.50,716.94,,0.00,,0.00,EUR,26214.00,262.00,Q,,,,,,4769.00,99
107874110,TRAD,DIL,85,IF,9301,Y,1,2,MVI,134346,A,2018,1,M,60.67,1957,4,0,F,60.67,1957,5,0,N,Z,DIL,78,6120.68,C,Q,6120.68,1.50,91.81,,0.00,,0.00,EUR,2073.00,21.00,M,,,,,,,99
107877370,TRAD,DIL,85,IF,9397,Y,1,1,MVI,663989,A,2015,3,M,14.92,2000,4,0,O,,,,,N,Z,DIL,180,4836.75,C,Q,4836.75,1.50,72.55,,0.00,,0.00,EUR,1941.00,19.00,Q,,,,,,0.00,99
107880950,TRAD,DIL,85,IF,9493,Y,1,2,MVI,129858,A,2018,2,M,72.67,1945,5,0,F,74.08,1943,12,0,N,Z,DIL,60,15253.00,C,Q,15253.00,1.50,228.80,,0.00,,0.00,EUR,3165.00,31.00,M,,,,,,,99
107884250,TRAD,DIL,85,IF,9589,Y,1,2,ASB,913954,A,2018,5,M,66.08,1952,3,0,F,48.33,1969,12,0,N,Z,DIL,60,25335.27,C,Q,25335.27,1.50,380.03,,0.00,,0.00,EUR,6539.00,66.00,Q,,,,,,3338.00,99
107887430,TRAD,DIL,85,IF,9685,Y,1,1,ASB,863340,A,2018,6,F,60.00,1958,5,0,O,,,,,N,Z,DIL,55,12726.00,C,Q,12726.00,1.50,190.89,,0.00,,0.00,EUR,2674.00,27.00,Y,,,,,,226.58,99
107891160,TRAD,DIL,85,IF,9781,Y,1,2,MVI,648329,A,2018,6,F,62.33,1956,1,0,M,64.33,1954,1,0,N,Z,DIL,59,30261.65,C,Q,30261.65,1.50,453.92,,0.00,,0.00,EUR,7953.00,80.00,M,,,,,,,99
107894480,TRAD,DIL,85,IF,9877,Y,1,1,MVI,857177,A,2018,12,M,60.33,1958,7,0,O,,,,,N,Z,DIL,84,25382.41,C,Q,25382.41,1.50,380.74,,0.00,,0.00,EUR,13094.00,131.00,M,,,,,,,99
107897810,TRAD,DIL,85,IF,9973,Y,1,2,ASB,863340,A,2018,8,F,55.25,1963,4,0,M,53.33,1965,3,0,N,Z,DIL,56,15999.00,C,Q,15999.00,1.50,239.99,,0.00,,0.00,EUR,4097.00,41.00,M,,,,,,,99
107901070,TRAD,DIL,85,IF,10069,Y,1,2,ASB,913954,A,2018,11,M,62.42,1956,6,0,F,61.17,1957,9,0,N,Z,DIL,60,23079.00,C,Q,23079.00,1.50,346.19,,0.00,,0.00,EUR,8106.00,81.00,M,,,,,,,99
107904320,TRAD,DIL,85,IF,10165,Y,1,2,MVI,856179,A,2018,11,M,59.92,1958,11,0,F,59.33,1959,6,0,N,Z,DIL,90,18383.00,C,Q,18383.00,1.50,275.75,,0.00,,0.00,EUR,9742.00,98.00,M,,,,,,,99
107906870,TRAD,DIL,85,IF,10261,Y,1,1,MVI,869768,A,2018,11,M,62.67,1956,2,0,O,,,,,N,Z,DIL,60,50510.12,C,Q,50510.12,1.50,757.65,,0.00,,0.00,EUR,17946.00,179.00,Q,,,,,,3387.67,99
107910160,TRAD,DIL,85,IF,10357,Y,1,1,MVI,635664,A,2018,12,F,49.42,1969,7,0,O,,,,,N,Z,DIL,43,16464.02,C,Q,16464.02,1.50,246.96,,0.00,,0.00,EUR,2224.00,22.00,Y,,,,,,2258.00,99
107913590,TRAD,DIL,85,IF,10453,Y,1,2,MVI,140178,A,2019,1,M,64.42,1954,7,0,F,64.67,1954,5,0,N,Z,DIL,120,201026.85,C,Q,201026.85,1.50,3015.40,,0.00,,0.00,EUR,129256.00,1292.00,M,,,,,,,99
107917230,TRAD,DIL,85,IF,10549,Y,1,1,MVI,863597,A,2019,2,F,55.08,1964,1,0,O,,,,,N,Z,DIL,120,76002.11,C,Q,76002.11,1.50,1140.03,,0.00,,0.00,EUR,48829.00,488.00,M,,,,,,,99
107920700,TRAD,DIL,85,IF,10645,Y,1,1,MVI,670414,A,2019,2,M,69.33,1949,10,0,O,,,,,N,Z,DIL,60,41509.03,C,Q,41509.03,1.50,622.64,,0.00,,0.00,EUR,16556.00,166.00,M,,,,,,,99
107924500,TRAD,DIL,85,IF,10741,Y,1,2,MVI,642447,A,2019,3,F,63.83,1955,4,0,M,66.17,1952,12,0,N,Z,DIL,48,73504.79,C,Q,73504.79,1.50,1102.57,,0.00,,0.00,EUR,20941.00,210.00,M,,,,,,,99
107927650,TRAD,DIL,85,IF,10837,Y,1,1,MVI,275495,A,2019,4,M,60.00,1959,4,0,O,,,,,N,Z,DIL,120,78107.58,C,Q,78107.58,1.50,1171.61,,0.00,,0.00,EUR,49745.00,497.00,M,,,,,,,99
107930940,TRAD,DIL,85,IF,10933,Y,1,2,ASB,913954,A,2019,7,M,55.00,1964,7,0,F,48.25,1971,3,0,N,Z,DIL,120,33417.00,C,Q,33417.00,1.50,501.26,,0.00,,0.00,EUR,21621.00,216.00,M,,,,,,,99
107934650,TRAD,DIL,85,IF,11029,Y,1,2,MVI,747618,A,2019,7,M,62.67,1956,10,0,F,60.67,1958,10,0,N,Z,DIL,58,78238.39,C,Q,78238.39,1.50,1173.58,,0.00,,0.00,EUR,35872.00,359.00,M,,,,,,,99
107937480,TRAD,DIL,85,IF,11125,Y,1,1,MVI,626515,A,2019,6,F,60.00,1959,5,0,O,,,,,N,Z,DIL,60,9663.00,C,Q,9663.00,1.50,144.95,,0.00,,0.00,EUR,4235.00,42.00,M,,,,,,,99
107940730,TRAD,DIL,85,IF,11221,Y,1,1,MVI,862623,A,2020,1,M,66.50,1953,6,0,O,,,,,N,Z,DIL,60,7699.00,C,Q,7699.00,1.50,115.49,,0.00,,0.00,EUR,3975.00,40.00,M,,,,,,,99
107943360,TRAD,DIL,85,IF,11317,Y,1,2,MVI,255349,A,2019,12,M,60.58,1959,4,0,F,59.25,1960,8,0,N,Z,DIL,76,53828.11,C,Q,53828.11,1.50,807.42,,0.00,,0.00,EUR,32492.00,325.00,M,,,,,,,99
107945880,TRAD,DIL,85,IF,11413,Y,1,1,MVI,860189,A,2020,1,F,60.58,1959,5,0,O,,,,,N,Z,DIL,60,37714.00,C,Q,37714.00,1.50,565.71,,0.00,,0.00,EUR,20700.00,207.00,M,,,,,,,99
107948620,TRAD,DIL,85,IF,11509,Y,1,2,ASB,913954,A,2019,12,M,61.25,1958,9,0,F,62.00,1957,12,0,N,Z,DIL,68,18543.58,C,Q,18543.58,1.50,278.15,,0.00,,0.00,EUR,10403.00,104.00,M,,,,,,,99
107951620,TRAD,DIL,85,IF,11605,Y,1,2,ASB,913954,A,2019,12,M,62.33,1957,8,0,F,60.08,1959,11,0,N,Z,DIL,72,42415.00,C,Q,42415.00,1.50,636.23,,0.00,,0.00,EUR,25108.00,251.00,M,,,,,,,99
107954580,TRAD,DIL,85,IF,11701,Y,1,1,ASB,913954,A,2020,3,M,60.50,1959,8,0,O,,,,,N,Z,DIL,48,6529.00,C,Q,6529.00,1.50,97.94,,0.00,,0.00,EUR,2956.00,30.00,M,,,,,,,99
261554400,TRAD,DIL,85,IF,11797,Y,1,1,ASB,118000,A,1981,2,F,46.00,1935,2,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,34237.00,342.00,Q,,,,,,3094.00,99
262098850,TRAD,DIL,85,IF,11893,Y,1,2,MVI,731737,A,1985,7,F,35.83,1949,8,0,F,1.50,1983,12,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,169926.00,1699.00,Q,,,,,,13174.00,99
263333460,TRAD,DIL,85,IF,11989,Y,1,1,MVI,626515,A,1989,1,F,63.00,1925,12,0,O,,,,,N,Z,DIL,9999,10892.99,C,Q,10892.99,1.50,163.39,,0.00,,0.00,EUR,3866.00,39.00,Q,,,,,,875.00,99
263474950,TRAD,DIL,85,IF,12085,Y,1,2,MVI,761072,A,1989,11,M,59.33,1930,6,0,F,58.83,1930,12,0,N,Z,DIL,9999,60139.87,C,Q,60139.87,1.50,902.10,,0.00,,0.00,EUR,32465.00,324.00,Q,,,,,,3572.00,99
263572480,TRAD,DIL,85,IF,12181,Y,1,1,MVI,296871,A,1990,10,F,41.50,1949,3,0,O,,,,,N,Z,DIL,9999,13613.41,C,Q,13613.41,1.50,204.20,,0.00,,0.00,EUR,13204.00,132.00,Q,,,,,,1036.00,99
263779440,TRAD,DIL,85,IF,12277,Y,1,1,MVI,199026,A,1991,11,F,59.08,1932,9,0,O,,,,,N,Z,DIL,9999,54652.38,C,Q,54652.38,1.50,819.79,,0.00,,0.00,EUR,43540.00,435.00,Q,,,,,,4453.33,99
263948250,TRAD,DIL,85,IF,12373,Y,1,1,ASB,118000,A,1992,8,F,61.75,1930,10,0,O,,,,,N,Z,DIL,9999,33545.70,C,Q,33545.70,1.50,503.19,,0.00,,0.00,EUR,17431.00,174.00,Q,,,,,,1978.67,99
264161460,TRAD,DIL,85,IF,12469,Y,1,1,MVI,187971,A,1993,11,F,55.17,1938,8,0,O,,,,,N,Z,DIL,9999,24063.06,C,Q,24063.06,1.50,360.95,,0.00,,0.00,EUR,12291.00,123.00,Q,,,,,,944.00,99
264385110,TRAD,DIL,85,IF,12565,Y,1,1,MVI,860957,A,1995,3,F,69.42,1925,9,0,O,,,,,N,Z,DIL,9999,73887.22,C,Q,73887.22,1.50,1108.31,,0.00,,0.00,EUR,31356.00,314.00,Q,,,,,,2401.67,99
264550940,TRAD,DIL,85,IF,12661,Y,1,1,MVI,850834,A,1996,6,F,64.75,1931,9,0,O,,,,,N,Z,DIL,9999,4944.84,C,M,4944.84,1.50,74.17,,0.00,,0.00,EUR,2731.00,27.00,M,,,,,,,99
264732320,TRAD,DIL,85,IF,12757,Y,1,1,MVI,166538,A,1997,4,F,54.33,1942,12,0,O,,,,,N,Z,DIL,9999,73944.45,C,M,73944.45,1.50,1109.17,,0.00,,0.00,EUR,53150.00,532.00,M,,,,,,,99
264826760,TRAD,DIL,85,IF,12853,Y,1,2,MVI,626929,A,1998,3,M,55.00,1943,2,0,F,52.67,1945,6,0,N,Z,DIL,9999,44927.87,C,Q,44927.87,1.50,673.92,,0.00,,0.00,EUR,83323.00,1667.00,M,,,,,,,99
264953280,TRAD,DIL,85,IF,12949,Y,1,2,MVI,626929,A,1998,9,M,60.50,1938,2,0,F,54.00,1944,8,0,N,Z,DIL,9999,3517.71,C,M,3517.71,1.50,52.77,,0.00,,0.00,EUR,4484.00,90.00,M,,,,,,,99
265176240,TRAD,DIL,85,IF,13045,Y,1,1,MVI,761072,A,1999,7,M,65.00,1934,6,0,O,,,,,N,Z,DIL,9999,1121.29,C,Q,1121.29,1.50,16.82,,0.00,,0.00,EUR,478.00,5.00,Q,,,,,,95.00,99
265323910,TRAD,DIL,85,IF,13141,Y,1,2,MVI,843037,A,2000,5,F,55.25,1945,1,0,M,59.17,1941,2,0,N,Z,DIL,9999,18157.11,C,Q,18157.11,1.50,272.36,,0.00,,0.00,EUR,33708.00,673.00,M,,,,,,,99
265527320,TRAD,DIL,85,IF,13237,Y,1,2,ASB,118000,A,2001,3,M,64.92,1936,3,0,F,64.58,1936,7,0,N,Z,DIL,9999,430164.59,C,Q,430164.59,1.50,6452.47,,0.00,,0.00,EUR,305083.00,3051.00,Q,,,,,,11874.00,99
265614510,TRAD,DIL,85,IF,13333,Y,1,1,MVI,281212,A,2001,9,F,44.75,1956,11,0,O,,,,,N,Z,DIL,9999,50148.16,C,Q,50148.16,1.50,752.22,,0.00,,0.00,EUR,53296.00,533.00,Q,,,,,,1029.33,99
265762390,TRAD,DIL,85,IF,13429,Y,1,1,MVI,548545,A,2002,4,M,66.42,1935,11,0,O,,,,,N,Z,DIL,9999,2040.00,C,Q,2040.00,1.50,30.60,,0.00,,0.00,EUR,1091.00,11.00,Q,,,,,,200.00,99
265827400,TRAD,DIL,85,IF,13525,Y,1,2,MVI,830000,A,2003,1,M,57.08,1945,11,0,F,54.67,1948,4,0,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,183176.00,3663.00,Q,,,,,,14218.00,99
265889840,TRAD,DIL,85,IF,13621,Y,1,2,MVI,126219,A,2002,1,M,65.75,1936,3,0,F,59.92,1942,1,0,N,Z,DIL,9999,63850.00,C,M,63850.00,1.50,957.75,,0.00,,0.00,EUR,41219.00,412.00,M,,,,,,,99
A00019340,TRAD,DIL,85,IF,13717,Y,1,2,ASB,118000,A,1947,1,M,28.67,1918,4,0,F,33.17,1913,10,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,10.00,0.00,Q,,,,,,95.00,99
A10210890,TRAD,DIL,85,IF,13813,Y,1,1,ASB,118000,A,1965,12,M,36.33,1929,8,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,178.00,2.00,Q,,,,,,50.00,99
A54383180,TRAD,DIL,85,IF,13909,Y,1,1,ASB,118000,A,1960,11,F,24.58,1936,3,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,1770.00,35.00,Q,,,,,,143.33,99
B20149930,TRAD,DIL,85,IF,14005,Y,1,1,ASB,118000,A,1957,8,F,22.17,1935,6,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,225.00,2.00,Q,,,,,,20.00,99
B21802290,TRAD,DIL,85,IF,14101,Y,1,1,MVI,636498,A,1982,4,F,42.08,1940,3,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,57338.00,573.00,Q,,,,,,6175.00,99
E05775230,TRAD,DIL,85,IF,14197,Y,1,1,ASB,118000,A,1981,10,M,41.33,1940,5,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,844.00,8.00,Q,,,,,,125.00,99
E30669510,TRAD,DIL,85,IF,14293,Y,1,2,ASB,118000,A,1964,7,M,43.92,1920,7,0,F,45.58,1918,11,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,18.00,0.00,Q,,,,,,184.00,99
NO7317700,TRAD,DIL,85,IF,14389,Y,1,1,ASB,118000,A,1972,7,F,33.92,1938,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,2482.00,25.00,Q,,,,,,287.00,99
100418550,TRAD,DIL,86,IF,86,Y,1,1,MVI,255026,A,1988,4,F,55.25,1933,1,0,O,,,,,N,Z,DIL,9999,113916.08,C,Q,113916.08,1.50,1708.74,,0.00,,0.00,EUR,70219.00,702.00,Q,,,,,,7058.00,99
100692070,TRAD,DIL,86,IF,182,Y,1,1,MVI,730002,A,1989,9,M,40.25,1949,5,0,O,,,,,N,Z,DIL,9999,53071.87,C,Y,53071.87,1.50,796.08,,0.00,,0.00,EUR,51143.00,512.00,Y,,,,,,4209.17,99
100873880,TRAD,DIL,86,IF,278,Y,1,1,ASB,355677,A,1990,7,F,55.92,1934,7,0,O,,,,,Y,Z,DIL,9999,11430.27,C,Q,11430.27,1.50,171.45,,0.00,,0.00,EUR,7396.00,74.00,Q,,,,,,1032.00,99
101141880,TRAD,DIL,86,IF,374,Y,1,2,ASB,118000,A,1991,7,F,49.17,1942,4,0,M,54.92,1936,7,,N,Z,DIL,9999,195914.62,C,Q,195914.62,1.50,2938.72,,0.00,,0.00,EUR,294048.00,2940.00,M,,,,,,,99
101439420,TRAD,DIL,86,IF,470,Y,1,1,MVI,185876,A,1992,3,F,58.75,1933,5,0,O,,,,,N,Z,DIL,9999,0.00,P,Y,0.00,1.50,0.00,,0.00,,0.00,EUR,99928.00,999.00,Y,,,,,,4934.67,99
101629980,TRAD,DIL,86,IF,566,Y,1,2,MVI,851410,A,1992,12,M,33.17,1959,9,0,M,26.42,1966,6,0,N,Z,DIL,360,25236.53,C,Q,25236.53,1.50,378.55,,0.00,,0.00,EUR,6136.00,61.00,Q,,,,,,0.00,99
101946430,TRAD,DIL,86,IF,662,Y,1,1,MVI,779165,A,1993,10,F,29.75,1964,1,0,O,,,,,N,Z,DIL,9999,95564.75,C,Y,95564.75,1.50,1433.47,,0.00,,0.00,EUR,91695.00,917.00,Y,,,,,,3488.67,99
102477570,TRAD,DIL,86,IF,758,Y,1,1,MVI,798173,A,1995,6,F,61.83,1933,8,0,O,,,,,N,Z,DIL,9999,56722.53,C,M,56722.53,1.50,850.84,,0.00,,0.00,EUR,39368.00,394.00,M,,,,,,,99
104475110,TRAD,DIL,86,IF,854,Y,1,1,MVI,860957,A,1997,5,M,65.00,1932,4,0,O,,,,,N,Z,DIL,9999,15448.04,C,Q,15448.04,1.50,231.72,,0.00,,0.00,EUR,6236.00,62.00,Q,,,,,,980.00,99
104774510,TRAD,DIL,86,IF,950,Y,1,1,MVI,255349,A,1998,1,M,65.83,1932,2,0,O,,,,,N,Z,DIL,9999,11705.92,C,Q,11705.92,1.50,175.59,,0.00,,0.00,EUR,4627.00,46.00,Q,,,,,,1102.00,99
105263740,TRAD,DIL,86,IF,1046,Y,1,2,MVI,186262,A,1998,12,M,65.42,1933,7,0,F,68.58,1930,5,0,N,Z,DIL,9999,21992.46,C,Q,21992.46,1.50,329.89,,0.00,,0.00,EUR,11003.00,110.00,M,,,,,,,99
105757660,TRAD,DIL,86,IF,1142,Y,1,2,MVI,626515,A,1999,8,F,39.42,1960,3,0,M,41.00,1958,7,0,N,Z,DIL,307,177637.26,C,Q,177637.26,1.50,2664.56,,0.00,,0.00,EUR,39041.00,390.00,Q,,,,,,8663.33,99
105996520,TRAD,DIL,86,IF,1238,Y,1,2,MVI,621672,A,2000,2,M,65.00,1935,2,0,F,63.58,1936,7,0,N,Z,DIL,9999,143653.26,C,Q,143653.26,1.50,2154.80,,0.00,,0.00,EUR,106029.00,1060.00,Q,,,,,,3717.00,99
106246940,TRAD,DIL,86,IF,1334,Y,1,1,MVI,740092,A,2000,8,F,46.00,1954,7,0,O,,,,,N,Z,DIL,9999,2076.50,C,Y,2076.50,1.50,31.15,,0.00,,0.00,EUR,1792.00,18.00,Y,,,,,,100.83,99
106386600,TRAD,DIL,86,IF,1430,Y,1,1,MVI,730002,A,2001,8,M,54.67,1946,11,0,O,,,,,N,Z,DIL,9999,335730.20,C,Q,335730.20,1.50,5035.95,,0.00,,0.00,EUR,255077.00,2551.00,M,,,,,,,99
106469800,TRAD,DIL,86,IF,1526,Y,1,1,MVI,860957,A,2002,4,M,62.83,1939,5,0,O,,,,,N,Z,DIL,9999,5226.00,C,Q,5226.00,1.50,78.39,,0.00,,0.00,EUR,3995.00,40.00,M,,,,,,,99
106531030,TRAD,DIL,86,IF,1622,Y,1,1,MVI,759951,A,2002,8,M,30.58,1972,1,0,O,,,,,N,Z,DIL,9999,4188.56,C,Y,4188.56,1.50,62.83,,0.00,,0.00,EUR,4382.00,44.00,Y,,,,,,179.17,99
106600730,TRAD,DIL,86,IF,1718,Y,1,1,MVI,730002,A,2003,11,F,65.83,1937,12,0,O,,,,,N,Z,DIL,9999,89331.00,C,Q,89331.00,1.50,1339.97,,0.00,,0.00,EUR,56796.00,568.00,Q,,,,,,4224.67,99
106646480,TRAD,DIL,86,IF,1814,Y,1,1,ASB,118000,A,2004,9,F,65.00,1939,8,0,O,,,,,N,Z,DIL,9999,8336.07,C,Q,8336.07,1.50,125.04,,0.00,,0.00,EUR,5024.00,50.00,Q,,,,,,173.00,99
106688070,TRAD,DIL,86,IF,1910,Y,1,1,ASB,118000,A,2005,4,F,60.67,1944,7,0,O,,,,,N,Z,DIL,9999,17005.00,C,Q,17005.00,1.50,255.08,,0.00,,0.00,EUR,16431.00,329.00,M,,,,,,,99
106729530,TRAD,DIL,86,IF,2006,Y,1,2,ASB,118000,A,2005,8,F,46.50,1959,1,0,M,47.17,1958,5,0,N,Z,DIL,342,12571.00,C,Q,12571.00,1.50,188.57,,0.00,,0.00,EUR,19393.00,492.00,M,,,,,,,99
106755600,TRAD,DIL,86,IF,2102,Y,1,1,ASB,118000,A,2005,5,M,49.92,1955,6,0,O,,,,,N,Z,DIL,9999,34425.74,C,Q,34425.74,1.50,516.39,,0.00,,0.00,EUR,24588.00,246.00,Q,,,,,,1202.00,99
106787570,TRAD,DIL,86,IF,2198,Y,1,1,MVI,206375,A,2004,11,F,51.08,1953,9,0,O,,,,,N,Z,DIL,9999,2268.90,C,Q,2268.90,1.50,34.03,,0.00,,0.00,EUR,1482.00,15.00,Q,,,,,,62.00,99
106815880,TRAD,DIL,86,IF,2294,Y,1,2,MVI,145920,A,2006,6,M,66.00,1940,5,0,F,46.17,1960,3,0,N,Z,DIL,9999,19237.00,C,Q,19237.00,1.50,288.56,,0.00,,0.00,EUR,16550.00,165.00,Q,,,,,,354.67,99
106842690,TRAD,DIL,86,IF,2390,Y,1,1,MVI,863811,A,2006,2,F,58.50,1947,7,0,O,,,,,N,Z,DIL,9999,9282.61,C,Q,9282.61,1.50,139.24,,0.00,,0.00,EUR,6864.00,69.00,M,,,,,,,99
106870100,TRAD,DIL,86,IF,2486,Y,1,2,ASB,118000,A,2007,1,M,55.92,1951,1,0,F,50.25,1956,9,0,N,Z,DIL,9999,10345.00,C,Q,10345.00,1.50,155.18,,0.00,,0.00,EUR,8803.00,88.00,Q,,,,,,482.00,99
106908600,TRAD,DIL,86,IF,2582,Y,1,2,MVI,848739,A,2007,3,F,58.00,1949,2,0,M,60.00,1947,2,0,N,Z,DIL,9999,86000.00,C,Q,86000.00,1.50,1290.00,,0.00,,0.00,EUR,74605.00,746.00,M,,,,,,,99
106933980,TRAD,DIL,86,IF,2678,Y,1,1,MVI,626515,A,2007,6,F,62.42,1945,1,0,O,,,,,N,Z,DIL,9999,72210.00,C,Q,72210.00,1.50,1083.15,,0.00,,0.00,EUR,65484.00,655.00,M,,,,,,,99
106951350,TRAD,DIL,86,IF,2774,Y,1,1,ASB,118000,A,2007,4,M,68.58,1938,9,0,O,,,,,N,Z,DIL,9999,2197.00,C,Q,2197.00,1.50,32.96,,0.00,,0.00,EUR,1269.00,13.00,Q,,,,,,130.67,99
106965950,TRAD,DIL,86,IF,2870,Y,1,1,MVI,174656,A,2007,2,M,42.33,1964,9,0,O,,,,,N,Z,DIL,264,7415.00,C,Q,7415.00,1.50,111.23,,0.00,,0.00,EUR,3012.00,30.00,Q,,,,,,320.00,99
106981770,TRAD,DIL,86,IF,2966,Y,1,1,ASB,118000,A,2007,7,F,37.58,1969,12,0,O,,,,,N,Z,DIL,180,10564.00,C,Q,10564.00,1.50,158.46,,0.00,,0.00,EUR,442.00,4.00,Q,,,,,,598.67,99
106998380,TRAD,DIL,86,IF,3062,Y,1,1,MVI,860957,A,2007,12,F,71.08,1936,11,0,O,,,,,N,Z,DIL,9999,188066.73,C,Q,188066.73,1.50,2821.00,,0.00,,0.00,EUR,147193.00,1472.00,M,,,,,,,99
107024560,TRAD,DIL,86,IF,3158,Y,1,1,ASB,118000,A,2007,12,F,59.75,1948,2,0,O,,,,,N,Z,DIL,180,11127.82,C,Q,11127.82,1.50,166.92,,0.00,,0.00,EUR,949.00,9.00,M,,,,,,,99
107047300,TRAD,DIL,86,IF,3254,Y,1,1,MVI,838862,A,2008,3,F,48.92,1959,3,0,O,,,,,N,Z,DIL,191,92500.00,C,Q,92500.00,1.50,1387.50,,0.00,,0.00,EUR,15921.00,159.00,M,,,,,,,99
107064000,TRAD,DIL,86,IF,3350,Y,1,2,ASB,118000,A,2008,8,M,70.33,1938,4,0,F,70.67,1937,12,0,N,Z,DIL,240,9085.77,C,Q,9085.77,1.50,136.29,,0.00,,0.00,EUR,4088.00,41.00,Q,,,,,,232.00,99
107078710,TRAD,DIL,86,IF,3446,Y,1,1,ASB,118000,A,2007,4,F,53.08,1954,2,0,O,,,,,N,Z,DIL,9999,8467.40,C,Q,8467.40,1.50,127.01,,0.00,,0.00,EUR,7283.00,73.00,Q,,,,,,452.00,99
107093940,TRAD,DIL,86,IF,3542,Y,1,1,MVI,255349,A,2008,6,F,63.75,1944,9,0,O,,,,,N,Z,DIL,9999,209120.00,C,Q,209120.00,1.50,3136.80,,0.00,,0.00,EUR,196143.00,1961.00,Y,,,,,,0.00,99
107117910,TRAD,DIL,86,IF,3638,Y,1,2,MVI,840918,A,2008,6,M,46.08,1962,4,0,F,45.17,1963,3,0,N,Z,DIL,227,4397.00,C,Q,4397.00,1.50,65.96,,0.00,,0.00,EUR,1884.00,18.00,Q,,,,,,128.00,99
107141840,TRAD,DIL,86,IF,3734,Y,1,1,MVI,350124,A,2008,8,F,70.25,1938,4,0,O,,,,,N,Z,DIL,9999,7613.00,C,Q,7613.00,1.50,114.20,,0.00,,0.00,EUR,5582.00,56.00,Q,,,,,,408.67,99
107162590,TRAD,DIL,86,IF,3830,Y,1,2,MVI,341776,A,2008,11,M,60.42,1948,5,0,F,58.75,1950,1,0,N,Z,DIL,9999,7234.00,C,Q,7234.00,1.50,108.51,,0.00,,0.00,EUR,5305.00,53.00,M,,,,,,,99
107186230,TRAD,DIL,86,IF,3926,Y,1,1,ASB,118000,A,2009,1,F,40.83,1968,3,0,O,,,,,N,Z,DIL,9999,10197.59,C,Q,10197.59,1.50,152.96,,0.00,,0.00,EUR,10887.00,109.00,Q,,,,,,338.00,99
