tarcd,year,value
plusfonds_pensioenplus,1977,0
plusfonds_pensioenplus,1978,0
plusfonds_pensioenplus,1979,0
plusfonds_pensioenplus,1980,0
plusfonds_pensioenplus,1981,0
plusfonds_pensioenplus,1982,0
plusfonds_pensioenplus,1983,0
plusfonds_pensioenplus,1984,0
plusfonds_pensioenplus,1985,0
plusfonds_pensioenplus,1986,0
plusfonds_pensioenplus,1987,0
plusfonds_pensioenplus,1988,0
plusfonds_pensioenplus,1989,0
plusfonds_pensioenplus,1990,0
plusfonds_pensioenplus,1991,0
plusfonds_pensioenplus,1992,0
plusfonds_pensioenplus,1993,0
plusfonds_pensioenplus,1994,0
plusfonds_pensioenplus,1995,0
plusfonds_pensioenplus,1996,0
plusfonds_pensioenplus,1997,0
plusfonds_pensioenplus,1998,0
plusfonds_pensioenplus,1999,0
plusfonds_pensioenplus,2000,0
plusfonds_pensioenplus,2001,0
plusfonds_pensioenplus,2002,0
plusfonds_pensioenplus,2003,0
plusfonds_pensioenplus,2004,0
plusfonds_pensioenplus,2005,0
plusfonds_pensioenplus,2006,0
plusfonds_pensioenplus,2007,0
plusfonds_pensioenplus,2008,0
plusfonds_pensioenplus,2009,0
plusfonds_pensioenplus,2010,0
plusfonds_pensioenplus,2011,0
plusfonds_pensioenplus,2012,0
plusfonds_pensioenplus,2013,0
plusfonds_pensioenplus,2014,0
plusfonds_pensioenplus,2015,0
plusfonds_pensioenplus,2016,0
plusfonds_pensioenplus,2017,0
plusfonds_pensioenplus,2018,0
plusfonds_pensioenplus,2019,0
plusfonds_pensioenplus,2020,0
plusfonds_pensioenplus,2021,0
plusfonds_pensioenplus,2022,0
plusfonds_pensioenplus,2023,0
plusfonds_pensioenplus,2024,0
plusfonds_pensioenplus,2025,0
plusfonds_pensioenplus,2026,0
plusfonds_pensioenplus,2027,0
plusfonds_pensioenplus,2028,0
plusfonds_pensioenplus,2029,0
plusfonds_pensioenplus,2030,0
plusfonds_pensioenplus,2031,0
plusfonds_pensioenplus,2032,0
plusfonds_pensioenplus,2033,0
plusfonds_pensioenplus,2034,0
plusfonds_pensioenplus,2035,0
plusfonds_pensioenplus,2036,0
plusfonds_pensioenplus,2037,0
plusfonds_pensioenplus,2038,0
plusfonds_pensioenplus,2039,0
plusfonds_pensioenplus,2040,0
plusfonds_pensioenplus,2041,0
plusfonds_pensioenplus,2042,0
plusfonds_pensioenplus,2043,0
plusfonds_pensioenplus,2044,0
plusfonds_pensioenplus,2045,0
plusfonds_pensioenplus,2046,0
plusfonds_pensioenplus,2047,0
plusfonds_pensioenplus,2048,0
plusfonds_pensioenplus,2049,0
plusfonds_pensioenplus,2050,0
plusfonds_pensioenplus,2051,0
plusfonds_pensioenplus,2052,0
plusfonds_pensioenplus,2053,0
plusfonds_pensioenplus,2054,0
plusfonds_pensioenplus,2055,0
plusfonds_pensioenplus,2056,0
plusfonds_pensioenplus,2057,0
plusfonds_pensioenplus,2058,0
plusfonds_pensioenplus,2059,0
plusfonds_pensioenplus,2060,0
plusfonds_pensioenplus,2061,0
plusfonds_pensioenplus,2062,0
plusfonds_pensioenplus,2063,0
plusfonds_pensioenplus,2064,0
plusfonds_pensioenplus,2065,0
plusfonds_pensioenplus,2066,0
plusfonds_pensioenplus,2067,0
plusfonds_pensioenplus,2068,0
plusfonds_pensioenplus,2069,0
plusfonds_pensioenplus,2070,0
plusfonds_pensioenplus,2071,0
plusfonds_pensioenplus,2072,0
plusfonds_pensioenplus,2073,0
plusfonds_pensioenplus,2074,0
plusfonds_pensioenplus,2075,0
plusfonds_pensioenplus,2076,0
plusfonds_pensioenplus,2077,0
plusfonds_pensioenplus,2078,0
plusfonds_pensioenplus,2079,0
plusfonds_pensioenplus,2080,0
plusfonds_pensioenplus,2081,0
plusfonds_pensioenplus,2082,0
plusfonds_pensioenplus,2083,0
plusfonds_pensioenplus,2084,0
plusfonds_pensioenplus,2085,0
plusfonds_pensioenplus,2086,0
plusfonds_pensioenplus,2087,0
plusfonds_pensioenplus,2088,0
plusfonds_pensioenplus,2089,0
plusfonds_pensioenplus,2090,0
plusfonds_pensioenplus,2091,0
plusfonds_pensioenplus,2092,0
plusfonds_pensioenplus,2093,0
plusfonds_pensioenplus,2094,0
plusfonds_pensioenplus,2095,0
plusfonds_pensioenplus,2096,0
plusfonds_pensioenplus,2097,0
plusfonds_pensioenplus,2098,0
plusfonds_pensioenplus,2099,0
plusfonds_pensioenplus,2100,0
plusfonds_spaarplus,1950,0
plusfonds_spaarplus,1951,0
plusfonds_spaarplus,1952,0
plusfonds_spaarplus,1953,0
plusfonds_spaarplus,1954,0
plusfonds_spaarplus,1955,0
plusfonds_spaarplus,1956,0
plusfonds_spaarplus,1957,0
plusfonds_spaarplus,1958,0
plusfonds_spaarplus,1959,0
plusfonds_spaarplus,1960,0
plusfonds_spaarplus,1961,0
plusfonds_spaarplus,1962,0
plusfonds_spaarplus,1963,0
plusfonds_spaarplus,1964,0
plusfonds_spaarplus,1965,0
plusfonds_spaarplus,1966,0
plusfonds_spaarplus,1967,0
plusfonds_spaarplus,1968,0
plusfonds_spaarplus,1969,0
plusfonds_spaarplus,1970,0
plusfonds_spaarplus,1971,0
plusfonds_spaarplus,1972,0
plusfonds_spaarplus,1973,0
plusfonds_spaarplus,1974,0
plusfonds_spaarplus,1975,0
plusfonds_spaarplus,1976,0
plusfonds_spaarplus,1977,0
plusfonds_spaarplus,1978,0
plusfonds_spaarplus,1979,0
plusfonds_spaarplus,1980,0
plusfonds_spaarplus,1981,0
plusfonds_spaarplus,1982,0
plusfonds_spaarplus,1983,0
plusfonds_spaarplus,1984,0
plusfonds_spaarplus,1985,0
plusfonds_spaarplus,1986,0
plusfonds_spaarplus,1987,0
plusfonds_spaarplus,1988,0
plusfonds_spaarplus,1989,0
plusfonds_spaarplus,1990,0
plusfonds_spaarplus,1991,0
plusfonds_spaarplus,1992,0
plusfonds_spaarplus,1993,0
plusfonds_spaarplus,1994,0
plusfonds_spaarplus,1995,0
plusfonds_spaarplus,1996,0
plusfonds_spaarplus,1997,0
plusfonds_spaarplus,1998,0
plusfonds_spaarplus,1999,0
plusfonds_spaarplus,2000,0
plusfonds_spaarplus,2001,0
plusfonds_spaarplus,2002,0
plusfonds_spaarplus,2003,0
plusfonds_spaarplus,2004,0
plusfonds_spaarplus,2005,0
plusfonds_spaarplus,2006,0
plusfonds_spaarplus,2007,0
plusfonds_spaarplus,2008,0
plusfonds_spaarplus,2009,0
plusfonds_spaarplus,2010,0
plusfonds_spaarplus,2011,0
plusfonds_spaarplus,2012,0
plusfonds_spaarplus,2013,0
plusfonds_spaarplus,2014,0
plusfonds_spaarplus,2015,0
plusfonds_spaarplus,2016,0
plusfonds_spaarplus,2017,0
plusfonds_spaarplus,2018,0
plusfonds_spaarplus,2019,0
plusfonds_spaarplus,2020,0
plusfonds_spaarplus,2021,0
plusfonds_spaarplus,2022,0
plusfonds_spaarplus,2023,0
plusfonds_spaarplus,2024,0
plusfonds_spaarplus,2025,0
plusfonds_spaarplus,2026,0
plusfonds_spaarplus,2027,0
plusfonds_spaarplus,2028,0
plusfonds_spaarplus,2029,0
plusfonds_spaarplus,2030,0
plusfonds_spaarplus,2031,0
plusfonds_spaarplus,2032,0
plusfonds_spaarplus,2033,0
plusfonds_spaarplus,2034,0
plusfonds_spaarplus,2035,0
plusfonds_spaarplus,2036,0
plusfonds_spaarplus,2037,0
plusfonds_spaarplus,2038,0
plusfonds_spaarplus,2039,0
plusfonds_spaarplus,2040,0
plusfonds_spaarplus,2041,0
plusfonds_spaarplus,2042,0
plusfonds_spaarplus,2043,0
plusfonds_spaarplus,2044,0
plusfonds_spaarplus,2045,0
plusfonds_spaarplus,2046,0
plusfonds_spaarplus,2047,0
plusfonds_spaarplus,2048,0
plusfonds_spaarplus,2049,0
plusfonds_spaarplus,2050,0
plusfonds_spaarplus,2051,0
plusfonds_spaarplus,2052,0
plusfonds_spaarplus,2053,0
plusfonds_spaarplus,2054,0
plusfonds_spaarplus,2055,0
plusfonds_spaarplus,2056,0
plusfonds_spaarplus,2057,0
plusfonds_spaarplus,2058,0
plusfonds_spaarplus,2059,0
plusfonds_spaarplus,2060,0
plusfonds_spaarplus,2061,0
plusfonds_spaarplus,2062,0
plusfonds_spaarplus,2063,0
plusfonds_spaarplus,2064,0
plusfonds_spaarplus,2065,0
plusfonds_spaarplus,2066,0
plusfonds_spaarplus,2067,0
plusfonds_spaarplus,2068,0
plusfonds_spaarplus,2069,0
plusfonds_spaarplus,2070,0
plusfonds_spaarplus,2071,0
plusfonds_spaarplus,2072,0
plusfonds_spaarplus,2073,0
plusfonds_spaarplus,2074,0
plusfonds_spaarplus,2075,0
plusfonds_spaarplus,2076,0
plusfonds_spaarplus,2077,0
plusfonds_spaarplus,2078,0
plusfonds_spaarplus,2079,0
plusfonds_spaarplus,2080,0
plusfonds_spaarplus,2081,0
plusfonds_spaarplus,2082,0
plusfonds_spaarplus,2083,0
plusfonds_spaarplus,2084,0
plusfonds_spaarplus,2085,0
plusfonds_spaarplus,2086,0
plusfonds_spaarplus,2087,0
plusfonds_spaarplus,2088,0
plusfonds_spaarplus,2089,0
plusfonds_spaarplus,2090,0
plusfonds_spaarplus,2091,0
plusfonds_spaarplus,2092,0
plusfonds_spaarplus,2093,0
plusfonds_spaarplus,2094,0
plusfonds_spaarplus,2095,0
plusfonds_spaarplus,2096,0
plusfonds_spaarplus,2097,0
plusfonds_spaarplus,2098,0
plusfonds_spaarplus,2099,0
plusfonds_spaarplus,2100,0
plusfonds_studieplus,1950,0
plusfonds_studieplus,1951,0
plusfonds_studieplus,1952,0
plusfonds_studieplus,1953,0
plusfonds_studieplus,1954,0
plusfonds_studieplus,1955,0
plusfonds_studieplus,1956,0
plusfonds_studieplus,1957,0
plusfonds_studieplus,1958,0
plusfonds_studieplus,1959,0
plusfonds_studieplus,1960,0
plusfonds_studieplus,1961,0
plusfonds_studieplus,1962,0
plusfonds_studieplus,1963,0
plusfonds_studieplus,1964,0
plusfonds_studieplus,1965,0
plusfonds_studieplus,1966,0
plusfonds_studieplus,1967,0
plusfonds_studieplus,1968,0
plusfonds_studieplus,1969,0
plusfonds_studieplus,1970,0
plusfonds_studieplus,1971,0
plusfonds_studieplus,1972,0
plusfonds_studieplus,1973,0
plusfonds_studieplus,1974,0
plusfonds_studieplus,1975,0
plusfonds_studieplus,1976,0
plusfonds_studieplus,1977,0
plusfonds_studieplus,1978,0
plusfonds_studieplus,1979,0
plusfonds_studieplus,1980,0
plusfonds_studieplus,1981,0
plusfonds_studieplus,1982,0
plusfonds_studieplus,1983,0
plusfonds_studieplus,1984,0
plusfonds_studieplus,1985,0
plusfonds_studieplus,1986,0
plusfonds_studieplus,1987,0
plusfonds_studieplus,1988,0
plusfonds_studieplus,1989,0
plusfonds_studieplus,1990,0
plusfonds_studieplus,1991,0
plusfonds_studieplus,1992,0
plusfonds_studieplus,1993,0
plusfonds_studieplus,1994,0
plusfonds_studieplus,1995,0
plusfonds_studieplus,1996,0
plusfonds_studieplus,1997,0
plusfonds_studieplus,1998,0
plusfonds_studieplus,1999,0
plusfonds_studieplus,2000,0
plusfonds_studieplus,2001,0
plusfonds_studieplus,2002,0
plusfonds_studieplus,2003,0
plusfonds_studieplus,2004,0
plusfonds_studieplus,2005,0
plusfonds_studieplus,2006,0
plusfonds_studieplus,2007,0
plusfonds_studieplus,2008,0
plusfonds_studieplus,2009,0
plusfonds_studieplus,2010,0
plusfonds_studieplus,2011,0
plusfonds_studieplus,2012,0
plusfonds_studieplus,2013,0
plusfonds_studieplus,2014,0
plusfonds_studieplus,2015,0
plusfonds_studieplus,2016,0
plusfonds_studieplus,2017,0
plusfonds_studieplus,2018,0
plusfonds_studieplus,2019,0
plusfonds_studieplus,2020,0
plusfonds_studieplus,2021,0
plusfonds_studieplus,2022,0
plusfonds_studieplus,2023,0
plusfonds_studieplus,2024,0
plusfonds_studieplus,2025,0
plusfonds_studieplus,2026,0
plusfonds_studieplus,2027,0
plusfonds_studieplus,2028,0
plusfonds_studieplus,2029,0
plusfonds_studieplus,2030,0
plusfonds_studieplus,2031,0
plusfonds_studieplus,2032,0
plusfonds_studieplus,2033,0
plusfonds_studieplus,2034,0
plusfonds_studieplus,2035,0
plusfonds_studieplus,2036,0
plusfonds_studieplus,2037,0
plusfonds_studieplus,2038,0
plusfonds_studieplus,2039,0
plusfonds_studieplus,2040,0
plusfonds_studieplus,2041,0
plusfonds_studieplus,2042,0
plusfonds_studieplus,2043,0
plusfonds_studieplus,2044,0
plusfonds_studieplus,2045,0
plusfonds_studieplus,2046,0
plusfonds_studieplus,2047,0
plusfonds_studieplus,2048,0
plusfonds_studieplus,2049,0
plusfonds_studieplus,2050,0
plusfonds_studieplus,2051,0
plusfonds_studieplus,2052,0
plusfonds_studieplus,2053,0
plusfonds_studieplus,2054,0
plusfonds_studieplus,2055,0
plusfonds_studieplus,2056,0
plusfonds_studieplus,2057,0
plusfonds_studieplus,2058,0
plusfonds_studieplus,2059,0
plusfonds_studieplus,2060,0
plusfonds_studieplus,2061,0
plusfonds_studieplus,2062,0
plusfonds_studieplus,2063,0
plusfonds_studieplus,2064,0
plusfonds_studieplus,2065,0
plusfonds_studieplus,2066,0
plusfonds_studieplus,2067,0
plusfonds_studieplus,2068,0
plusfonds_studieplus,2069,0
plusfonds_studieplus,2070,0
plusfonds_studieplus,2071,0
plusfonds_studieplus,2072,0
plusfonds_studieplus,2073,0
plusfonds_studieplus,2074,0
plusfonds_studieplus,2075,0
plusfonds_studieplus,2076,0
plusfonds_studieplus,2077,0
plusfonds_studieplus,2078,0
plusfonds_studieplus,2079,0
plusfonds_studieplus,2080,0
plusfonds_studieplus,2081,0
plusfonds_studieplus,2082,0
plusfonds_studieplus,2083,0
plusfonds_studieplus,2084,0
plusfonds_studieplus,2085,0
plusfonds_studieplus,2086,0
plusfonds_studieplus,2087,0
plusfonds_studieplus,2088,0
plusfonds_studieplus,2089,0
plusfonds_studieplus,2090,0
plusfonds_studieplus,2091,0
plusfonds_studieplus,2092,0
plusfonds_studieplus,2093,0
plusfonds_studieplus,2094,0
plusfonds_studieplus,2095,0
plusfonds_studieplus,2096,0
plusfonds_studieplus,2097,0
plusfonds_studieplus,2098,0
plusfonds_studieplus,2099,0
plusfonds_studieplus,2100,0
premiespaarplan,1950,0
premiespaarplan,1951,0
premiespaarplan,1952,0
premiespaarplan,1953,0
premiespaarplan,1954,0
premiespaarplan,1955,0
premiespaarplan,1956,0
premiespaarplan,1957,0
premiespaarplan,1958,0
premiespaarplan,1959,0
premiespaarplan,1960,0
premiespaarplan,1961,0
premiespaarplan,1962,0
premiespaarplan,1963,0
premiespaarplan,1964,0
premiespaarplan,1965,0
premiespaarplan,1966,0
premiespaarplan,1967,0
premiespaarplan,1968,0
premiespaarplan,1969,0
premiespaarplan,1970,0
premiespaarplan,1971,0
premiespaarplan,1972,0
premiespaarplan,1973,0
premiespaarplan,1974,0
premiespaarplan,1975,0
premiespaarplan,1976,0
premiespaarplan,1977,0
premiespaarplan,1978,0
premiespaarplan,1979,0
premiespaarplan,1980,0
premiespaarplan,1981,0
premiespaarplan,1982,0
premiespaarplan,1983,0
premiespaarplan,1984,0
premiespaarplan,1985,0
premiespaarplan,1986,0
premiespaarplan,1987,0
premiespaarplan,1988,0
premiespaarplan,1989,0
premiespaarplan,1990,0
premiespaarplan,1991,0
premiespaarplan,1992,0
premiespaarplan,1993,0
premiespaarplan,1994,0
premiespaarplan,1995,0
premiespaarplan,1996,0
premiespaarplan,1997,0
premiespaarplan,1998,0
premiespaarplan,1999,0
premiespaarplan,2000,0
premiespaarplan,2001,0
premiespaarplan,2002,0
premiespaarplan,2003,0
premiespaarplan,2004,0
premiespaarplan,2005,0
premiespaarplan,2006,0
premiespaarplan,2007,0
premiespaarplan,2008,0
premiespaarplan,2009,0
premiespaarplan,2010,0
premiespaarplan,2011,0
premiespaarplan,2012,0
premiespaarplan,2013,0
premiespaarplan,2014,0
premiespaarplan,2015,0
premiespaarplan,2016,0
premiespaarplan,2017,0
premiespaarplan,2018,0
premiespaarplan,2019,0
premiespaarplan,2020,0
premiespaarplan,2021,0
premiespaarplan,2022,0
premiespaarplan,2023,0
premiespaarplan,2024,0
premiespaarplan,2025,0
premiespaarplan,2026,0
premiespaarplan,2027,0
premiespaarplan,2028,0
premiespaarplan,2029,0
premiespaarplan,2030,0
premiespaarplan,2031,0
premiespaarplan,2032,0
premiespaarplan,2033,0
premiespaarplan,2034,0
premiespaarplan,2035,0
premiespaarplan,2036,0
premiespaarplan,2037,0
premiespaarplan,2038,0
premiespaarplan,2039,0
premiespaarplan,2040,0
premiespaarplan,2041,0
premiespaarplan,2042,0
premiespaarplan,2043,0
premiespaarplan,2044,0
premiespaarplan,2045,0
premiespaarplan,2046,0
premiespaarplan,2047,0
premiespaarplan,2048,0
premiespaarplan,2049,0
premiespaarplan,2050,0
premiespaarplan,2051,0
premiespaarplan,2052,0
premiespaarplan,2053,0
premiespaarplan,2054,0
premiespaarplan,2055,0
premiespaarplan,2056,0
premiespaarplan,2057,0
premiespaarplan,2058,0
premiespaarplan,2059,0
premiespaarplan,2060,0
premiespaarplan,2061,0
premiespaarplan,2062,0
premiespaarplan,2063,0
premiespaarplan,2064,0
premiespaarplan,2065,0
premiespaarplan,2066,0
premiespaarplan,2067,0
premiespaarplan,2068,0
premiespaarplan,2069,0
premiespaarplan,2070,0
premiespaarplan,2071,0
premiespaarplan,2072,0
premiespaarplan,2073,0
premiespaarplan,2074,0
premiespaarplan,2075,0
premiespaarplan,2076,0
premiespaarplan,2077,0
premiespaarplan,2078,0
premiespaarplan,2079,0
premiespaarplan,2080,0
premiespaarplan,2081,0
premiespaarplan,2082,0
premiespaarplan,2083,0
premiespaarplan,2084,0
premiespaarplan,2085,0
premiespaarplan,2086,0
premiespaarplan,2087,0
premiespaarplan,2088,0
premiespaarplan,2089,0
premiespaarplan,2090,0
premiespaarplan,2091,0
premiespaarplan,2092,0
premiespaarplan,2093,0
premiespaarplan,2094,0
premiespaarplan,2095,0
premiespaarplan,2096,0
premiespaarplan,2097,0
premiespaarplan,2098,0
premiespaarplan,2099,0
premiespaarplan,2100,0
rendementsovereenkomsten,1950,0
rendementsovereenkomsten,1951,0
rendementsovereenkomsten,1952,0
rendementsovereenkomsten,1953,0
rendementsovereenkomsten,1954,0
rendementsovereenkomsten,1955,0
rendementsovereenkomsten,1956,0
rendementsovereenkomsten,1957,0
rendementsovereenkomsten,1958,0
rendementsovereenkomsten,1959,0
rendementsovereenkomsten,1960,0
rendementsovereenkomsten,1961,0
rendementsovereenkomsten,1962,0
rendementsovereenkomsten,1963,0
rendementsovereenkomsten,1964,0
rendementsovereenkomsten,1965,0
rendementsovereenkomsten,1966,0
rendementsovereenkomsten,1967,0
rendementsovereenkomsten,1968,0
rendementsovereenkomsten,1969,0
rendementsovereenkomsten,1970,0
rendementsovereenkomsten,1971,0
rendementsovereenkomsten,1972,0
rendementsovereenkomsten,1973,0
rendementsovereenkomsten,1974,0
rendementsovereenkomsten,1975,0
rendementsovereenkomsten,1976,0
rendementsovereenkomsten,1977,0
rendementsovereenkomsten,1978,0
rendementsovereenkomsten,1979,0
rendementsovereenkomsten,1980,0
rendementsovereenkomsten,1981,0
rendementsovereenkomsten,1982,0
rendementsovereenkomsten,1983,0
rendementsovereenkomsten,1984,0
rendementsovereenkomsten,1985,0
rendementsovereenkomsten,1986,0
rendementsovereenkomsten,1987,0
rendementsovereenkomsten,1988,0
rendementsovereenkomsten,1989,0
rendementsovereenkomsten,1990,0
rendementsovereenkomsten,1991,0
rendementsovereenkomsten,1992,0
rendementsovereenkomsten,1993,0
rendementsovereenkomsten,1994,0
rendementsovereenkomsten,1995,0
rendementsovereenkomsten,1996,0
rendementsovereenkomsten,1997,0
rendementsovereenkomsten,1998,0
rendementsovereenkomsten,1999,0
rendementsovereenkomsten,2000,0
rendementsovereenkomsten,2001,0
rendementsovereenkomsten,2002,0
rendementsovereenkomsten,2003,0
rendementsovereenkomsten,2004,0
rendementsovereenkomsten,2005,0
rendementsovereenkomsten,2006,0
rendementsovereenkomsten,2007,0
rendementsovereenkomsten,2008,0
rendementsovereenkomsten,2009,0
rendementsovereenkomsten,2010,0
rendementsovereenkomsten,2011,0
rendementsovereenkomsten,2012,0
rendementsovereenkomsten,2013,0
rendementsovereenkomsten,2014,0
rendementsovereenkomsten,2015,0
rendementsovereenkomsten,2016,0
rendementsovereenkomsten,2017,0
rendementsovereenkomsten,2018,0
rendementsovereenkomsten,2019,0
rendementsovereenkomsten,2020,0
rendementsovereenkomsten,2021,0
rendementsovereenkomsten,2022,0
rendementsovereenkomsten,2023,0
rendementsovereenkomsten,2024,0
rendementsovereenkomsten,2025,0
rendementsovereenkomsten,2026,0
rendementsovereenkomsten,2027,0
rendementsovereenkomsten,2028,0
rendementsovereenkomsten,2029,0
rendementsovereenkomsten,2030,0
rendementsovereenkomsten,2031,0
rendementsovereenkomsten,2032,0
rendementsovereenkomsten,2033,0
rendementsovereenkomsten,2034,0
rendementsovereenkomsten,2035,0
rendementsovereenkomsten,2036,0
rendementsovereenkomsten,2037,0
rendementsovereenkomsten,2038,0
rendementsovereenkomsten,2039,0
rendementsovereenkomsten,2040,0
rendementsovereenkomsten,2041,0
rendementsovereenkomsten,2042,0
rendementsovereenkomsten,2043,0
rendementsovereenkomsten,2044,0
rendementsovereenkomsten,2045,0
rendementsovereenkomsten,2046,0
rendementsovereenkomsten,2047,0
rendementsovereenkomsten,2048,0
rendementsovereenkomsten,2049,0
rendementsovereenkomsten,2050,0
rendementsovereenkomsten,2051,0
rendementsovereenkomsten,2052,0
rendementsovereenkomsten,2053,0
rendementsovereenkomsten,2054,0
rendementsovereenkomsten,2055,0
rendementsovereenkomsten,2056,0
rendementsovereenkomsten,2057,0
rendementsovereenkomsten,2058,0
rendementsovereenkomsten,2059,0
rendementsovereenkomsten,2060,0
rendementsovereenkomsten,2061,0
rendementsovereenkomsten,2062,0
rendementsovereenkomsten,2063,0
rendementsovereenkomsten,2064,0
rendementsovereenkomsten,2065,0
rendementsovereenkomsten,2066,0
rendementsovereenkomsten,2067,0
rendementsovereenkomsten,2068,0
rendementsovereenkomsten,2069,0
rendementsovereenkomsten,2070,0
rendementsovereenkomsten,2071,0
rendementsovereenkomsten,2072,0
rendementsovereenkomsten,2073,0
rendementsovereenkomsten,2074,0
rendementsovereenkomsten,2075,0
rendementsovereenkomsten,2076,0
rendementsovereenkomsten,2077,0
rendementsovereenkomsten,2078,0
rendementsovereenkomsten,2079,0
rendementsovereenkomsten,2080,0
rendementsovereenkomsten,2081,0
rendementsovereenkomsten,2082,0
rendementsovereenkomsten,2083,0
rendementsovereenkomsten,2084,0
rendementsovereenkomsten,2085,0
rendementsovereenkomsten,2086,0
rendementsovereenkomsten,2087,0
rendementsovereenkomsten,2088,0
rendementsovereenkomsten,2089,0
rendementsovereenkomsten,2090,0
rendementsovereenkomsten,2091,0
rendementsovereenkomsten,2092,0
rendementsovereenkomsten,2093,0
rendementsovereenkomsten,2094,0
rendementsovereenkomsten,2095,0
rendementsovereenkomsten,2096,0
rendementsovereenkomsten,2097,0
rendementsovereenkomsten,2098,0
rendementsovereenkomsten,2099,0
rendementsovereenkomsten,2100,0
samenzeker,1950,0
samenzeker,1951,0
samenzeker,1952,0
samenzeker,1953,0
samenzeker,1954,0
samenzeker,1955,0
samenzeker,1956,0
samenzeker,1957,0
samenzeker,1958,0
samenzeker,1959,0
samenzeker,1960,0
samenzeker,1961,0
samenzeker,1962,0
samenzeker,1963,0
samenzeker,1964,0
samenzeker,1965,0
samenzeker,1966,0
samenzeker,1967,0
samenzeker,1968,0
samenzeker,1969,0
samenzeker,1970,0
samenzeker,1971,0
samenzeker,1972,0
samenzeker,1973,0
samenzeker,1974,0
samenzeker,1975,0
samenzeker,1976,0
samenzeker,1977,0
samenzeker,1978,0
samenzeker,1979,0
samenzeker,1980,0
samenzeker,1981,0
samenzeker,1982,0
samenzeker,1983,0
samenzeker,1984,0
samenzeker,1985,0
samenzeker,1986,0
samenzeker,1987,0
samenzeker,1988,0
samenzeker,1989,0
samenzeker,1990,0
samenzeker,1991,0
samenzeker,1992,0
samenzeker,1993,0
samenzeker,1994,0
samenzeker,1995,0
samenzeker,1996,0
samenzeker,1997,0
samenzeker,1998,0
samenzeker,1999,0
samenzeker,2000,0
samenzeker,2001,0
samenzeker,2002,0
samenzeker,2003,0
samenzeker,2004,0
samenzeker,2005,0
samenzeker,2006,0
samenzeker,2007,0
samenzeker,2008,0
samenzeker,2009,0
samenzeker,2010,0
samenzeker,2011,0
samenzeker,2012,0
samenzeker,2013,0
samenzeker,2014,0
samenzeker,2015,0
samenzeker,2016,0
samenzeker,2017,0
samenzeker,2018,0
samenzeker,2019,0
samenzeker,2020,0
samenzeker,2021,0
samenzeker,2022,0
samenzeker,2023,0
samenzeker,2024,0
samenzeker,2025,0
samenzeker,2026,0
samenzeker,2027,0
samenzeker,2028,0
samenzeker,2029,0
samenzeker,2030,0
samenzeker,2031,0
samenzeker,2032,0
samenzeker,2033,0
samenzeker,2034,0
samenzeker,2035,0
samenzeker,2036,0
samenzeker,2037,0
samenzeker,2038,0
samenzeker,2039,0
samenzeker,2040,0
samenzeker,2041,0
samenzeker,2042,0
samenzeker,2043,0
samenzeker,2044,0
samenzeker,2045,0
samenzeker,2046,0
samenzeker,2047,0
samenzeker,2048,0
samenzeker,2049,0
samenzeker,2050,0
samenzeker,2051,0
samenzeker,2052,0
samenzeker,2053,0
samenzeker,2054,0
samenzeker,2055,0
samenzeker,2056,0
samenzeker,2057,0
samenzeker,2058,0
samenzeker,2059,0
samenzeker,2060,0
samenzeker,2061,0
samenzeker,2062,0
samenzeker,2063,0
samenzeker,2064,0
samenzeker,2065,0
samenzeker,2066,0
samenzeker,2067,0
samenzeker,2068,0
samenzeker,2069,0
samenzeker,2070,0
samenzeker,2071,0
samenzeker,2072,0
samenzeker,2073,0
samenzeker,2074,0
samenzeker,2075,0
samenzeker,2076,0
samenzeker,2077,0
samenzeker,2078,0
samenzeker,2079,0
samenzeker,2080,0
samenzeker,2081,0
samenzeker,2082,0
samenzeker,2083,0
samenzeker,2084,0
samenzeker,2085,0
samenzeker,2086,0
samenzeker,2087,0
samenzeker,2088,0
samenzeker,2089,0
samenzeker,2090,0
samenzeker,2091,0
samenzeker,2092,0
samenzeker,2093,0
samenzeker,2094,0
samenzeker,2095,0
samenzeker,2096,0
samenzeker,2097,0
samenzeker,2098,0
samenzeker,2099,0
samenzeker,2100,0
spaareffect,1950,0
spaareffect,1951,0
spaareffect,1952,0
spaareffect,1953,0
spaareffect,1954,0
spaareffect,1955,0
spaareffect,1956,0
spaareffect,1957,0
spaareffect,1958,0
spaareffect,1959,0
spaareffect,1960,0
spaareffect,1961,0
spaareffect,1962,0
spaareffect,1963,0
spaareffect,1964,0
spaareffect,1965,0
spaareffect,1966,0
spaareffect,1967,0
spaareffect,1968,0
spaareffect,1969,0
spaareffect,1970,0
spaareffect,1971,0
spaareffect,1972,0
spaareffect,1973,0
spaareffect,1974,0
spaareffect,1975,0
spaareffect,1976,0
spaareffect,1977,0
spaareffect,1978,0
spaareffect,1979,0
spaareffect,1980,0
spaareffect,1981,0
spaareffect,1982,0
spaareffect,1983,0
spaareffect,1984,0
spaareffect,1985,0
spaareffect,1986,0
spaareffect,1987,0
spaareffect,1988,0
spaareffect,1989,0
spaareffect,1990,0
spaareffect,1991,0
spaareffect,1992,0
spaareffect,1993,0
spaareffect,1994,0
spaareffect,1995,0
spaareffect,1996,0
spaareffect,1997,0
spaareffect,1998,0
spaareffect,1999,0
spaareffect,2000,0
spaareffect,2001,0
spaareffect,2002,0
