keyfield,postid,product,group,fondscd,unitaant,garkap,belegprc,prodboomcd,tarcd,unitsavprt,unitsrv_pp,unitext_bp,recordno
608321310,608321310,FUND,AXENT,003,460.28659999999996,12552,100.0,SCHAKELSPAAR,SCHAKELSPAAR,451.1744,9.1122,0.0,191
608321340,608321340,FUND,AXENT,003,723.6285,19850,100.0,SCHAKELSPAAR,SCHAKELSPAAR,715.5376,8.0909,0.0,192
608321370,608321370,FUND,AXENT,003,906.7841999999999,24057,100.0,SCHAKELSPAAR,SCHAKELSPAAR,895.7434,11.0408,0.0,193
608321390,608321390,FUND,AXENT,003,627.0463,16861,100.0,SCHAKELSPAAR,SCHAKELSPAAR,607.7645,19.2818,0.0,194
608321600,608321600,FUND,AXENT,002,591.2113,24911,100.0,SCHAKELSPAAR,SCHAKELSPAAR,586.9251,4.2862,0.0,195
608321800,608321800,FUND,AXENT,003,435.6257,11412,100.0,SCHAKELSPAAR,SCHAKELSPAAR,431.8626,3.7631,0.0,196
608321810,608321810,FUND,AXENT,012,255.7891,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,254.1537,1.6354,0.0,197
608321830,608321830,FUND,AXENT,003,56.252199999999995,1301,100.0,SCHAKELSPAAR,SCHAKELSPAAR,54.8274,1.4248,0.0,198
608321970,608321970,FUND,AXENT,012,1440.8865,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1388.6521,52.2344,0.0,199
608321980,608321980,FUND,AXENT,012,277.9336,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,267.9377,9.9959,0.0,200
608322040,608322040,FUND,AXENT,003,505.076,14029,100.0,SCHAKELSPAAR,SCHAKELSPAAR,503.1512,1.9248,0.0,201
608322130,608322130,FUND,AXENT,003,436.1246,11839,100.0,SCHAKELSPAAR,SCHAKELSPAAR,423.9627,12.1619,0.0,202
608322140,608322140,FUND,AXENT,003,465.0518,11122,100.0,SCHAKELSPAAR,SCHAKELSPAAR,450.3568,14.695,0.0,203
608322170,608322170,FUND,AXENT,003,496.0842,11007,100.0,SCHAKELSPAAR,SCHAKELSPAAR,484.6313,11.4529,0.0,204
608322190,608322190,FUND,AXENT,002,198.01670000000001,8069,100.0,SCHAKELSPAAR,SCHAKELSPAAR,193.0448,4.9719,0.0,205
608322200,608322200,FUND,AXENT,012,502.4334,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,495.9467,6.4867,0.0,206
608322250,608322250,FUND,AXENT,012,558.7347000000001,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,553.7779,4.9568,0.0,207
608322310,608322310,FUND,AXENT,003,219.0097,5844,100.0,SCHAKELSPAAR,SCHAKELSPAAR,212.6284,6.3813,0.0,208
608322360,608322360,FUND,AXENT,012,2167.5285,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,2152.9172,14.6113,0.0,209
608322390,608322390,FUND,AXENT,003,380.3514,7453,100.0,SCHAKELSPAAR,SCHAKELSPAAR,370.372,9.9794,0.0,210
608322420,608322420,FUND,AXENT,012,555.7225000000001,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,553.9817,1.7408,0.0,211
608322460,608322460,FUND,AXENT,002,104.39529999999999,3613,100.0,SCHAKELSPAAR,SCHAKELSPAAR,103.1583,1.237,0.0,212
608322630,608322630,FUND,AXENT,003,530.8798,12356,100.0,SCHAKELSPAAR,SCHAKELSPAAR,511.781,19.0988,0.0,213
608322740,608322740,FUND,AXENT,012,235.7687,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,225.077,10.6917,0.0,214
608322770,608322770,FUND,AXENT,003,88.92530000000001,1772,100.0,SCHAKELSPAAR,SCHAKELSPAAR,88.2967,0.6286,0.0,215
608322790,608322790,FUND,AXENT,012,534.2887000000001,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,529.3848,4.9039,0.0,216
608322800,608322800,FUND,AXENT,012,138.3303,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,136.7647,1.5656,0.0,217
608322830,608322830,FUND,AXENT,012,542.6011,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,539.0749,3.5262,0.0,218
608322870,608322870,FUND,AXENT,012,457.4743,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,436.4676,21.0067,0.0,219
608322880,608322880,FUND,AXENT,012,2123.1048,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,2101.1257,21.9791,0.0,220
608322980,608322980,FUND,AXENT,003,233.78130000000002,6399,100.0,SCHAKELSPAAR,SCHAKELSPAAR,229.8086,3.9727,0.0,221
608323020,608323020,FUND,AXENT,003,111.7118,2079,100.0,SCHAKELSPAAR,SCHAKELSPAAR,110.7582,0.9536,0.0,222
608323140,608323140,FUND,AXENT,003,597.1071000000001,13512,100.0,SCHAKELSPAAR,SCHAKELSPAAR,581.9124,15.1947,0.0,223
608323180,608323180,FUND,AXENT,003,441.97729999999996,9748,100.0,SCHAKELSPAAR,SCHAKELSPAAR,438.5268,3.4505,0.0,224
608323250,608323250,FUND,AXENT,012,1087.7903,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1081.1287,6.6616,0.0,225
608323320,608323320,FUND,AXENT,012,1083.4193,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1076.0476,7.3717,0.0,226
608323350,608323350,FUND,AXENT,003,356.6964,9794,100.0,SCHAKELSPAAR,SCHAKELSPAAR,351.6889,5.0075,0.0,227
608323480,608323480,FUND,AXENT,003,98.908,1990,100.0,SCHAKELSPAAR,SCHAKELSPAAR,96.4329,2.4751,0.0,228
608323580,608323580,FUND,AXENT,003,679.2171999999999,18813,100.0,SCHAKELSPAAR,SCHAKELSPAAR,675.0523,4.1649,0.0,229
608323620,608323620,FUND,AXENT,003,788.5423000000001,18769,100.0,SCHAKELSPAAR,SCHAKELSPAAR,763.5416,25.0007,0.0,230
608323700,608323700,FUND,AXENT,003,988.1536,27337,100.0,SCHAKELSPAAR,SCHAKELSPAAR,980.9267,7.2269,0.0,231
608323750,608323750,FUND,AXENT,003,341.5019,9295,100.0,SCHAKELSPAAR,SCHAKELSPAAR,334.1144,7.3875,0.0,232
608323790,608323790,FUND,AXENT,003,490.9855,10958,100.0,SCHAKELSPAAR,SCHAKELSPAAR,477.3886,13.5969,0.0,233
608323870,608323870,FUND,AXENT,003,625.9277,13599,100.0,SCHAKELSPAAR,SCHAKELSPAAR,597.5554,28.3723,0.0,234
608323880,608323880,FUND,AXENT,003,368.3838,10182,100.0,SCHAKELSPAAR,SCHAKELSPAAR,365.3247,3.0591,0.0,235
608323890,608323890,FUND,AXENT,003,484.0521,11178,100.0,SCHAKELSPAAR,SCHAKELSPAAR,471.5297,12.5224,0.0,236
608323910,608323910,FUND,AXENT,003,698.5769,19584,100.0,SCHAKELSPAAR,SCHAKELSPAAR,690.9252,7.6517,0.0,237
608323950,608323950,FUND,AXENT,012,1028.1971,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1011.8017,16.3954,0.0,238
608324050,608324050,FUND,AXENT,003,769.3246,16389,100.0,SCHAKELSPAAR,SCHAKELSPAAR,750.1647,19.1599,0.0,239
608324060,608324060,FUND,AXENT,003,73.1673,1519,100.0,SCHAKELSPAAR,SCHAKELSPAAR,70.6065,2.5608,0.0,240
608324080,608324080,FUND,AXENT,003,352.975,7656,100.0,SCHAKELSPAAR,SCHAKELSPAAR,338.0149,14.9601,0.0,241
608324170,608324170,FUND,AXENT,003,351.0433,9666,100.0,SCHAKELSPAAR,SCHAKELSPAAR,345.5001,5.5432,0.0,242
608324230,608324230,FUND,AXENT,003,231.4426,6322,100.0,SCHAKELSPAAR,SCHAKELSPAAR,227.1,4.3426,0.0,243
608324260,608324260,FUND,AXENT,003,609.3402000000001,16125,100.0,SCHAKELSPAAR,SCHAKELSPAAR,604.5673,4.7729,0.0,244
608324270,608324270,FUND,AXENT,003,621.5147,16165,100.0,SCHAKELSPAAR,SCHAKELSPAAR,614.3071,7.2076,0.0,245
608324290,608324290,FUND,AXENT,003,124.9226,1980,100.0,SCHAKELSPAAR,SCHAKELSPAAR,117.1887,7.7339,0.0,246
608324330,608324330,FUND,AXENT,003,547.2477,11965,100.0,SCHAKELSPAAR,SCHAKELSPAAR,540.3551,6.8926,0.0,247
608324380,608324380,FUND,AXENT,003,230.9673,6342,100.0,SCHAKELSPAAR,SCHAKELSPAAR,226.7551,4.2122,0.0,248
608324400,608324400,FUND,AXENT,003,72.5119,1160,100.0,SCHAKELSPAAR,SCHAKELSPAAR,72.0752,0.4367,0.0,249
608324450,608324450,FUND,AXENT,003,251.65540000000001,3452,100.0,SCHAKELSPAAR,SCHAKELSPAAR,248.2338,3.4216,0.0,250
608324560,608324560,FUND,AXENT,012,785.5462,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,780.5721,4.9741,0.0,251
608324570,608324570,FUND,AXENT,003,75.7657,1647,100.0,SCHAKELSPAAR,SCHAKELSPAAR,74.973,0.7927,0.0,252
608324660,608324660,FUND,AXENT,003,688.1485,13872,100.0,SCHAKELSPAAR,SCHAKELSPAAR,685.3306,2.8179,0.0,253
608324670,608324670,FUND,AXENT,003,689.4713,13907,100.0,SCHAKELSPAAR,SCHAKELSPAAR,687.0611,2.4102,0.0,254
608324680,608324680,FUND,AXENT,003,289.1848,5719,100.0,SCHAKELSPAAR,SCHAKELSPAAR,286.1671,3.0177,0.0,255
608324770,608324770,FUND,AXENT,003,476.36760000000004,11478,100.0,SCHAKELSPAAR,SCHAKELSPAAR,464.372,11.9956,0.0,256
608324890,608324890,FUND,AXENT,003,769.1392000000001,16434,100.0,SCHAKELSPAAR,SCHAKELSPAAR,755.3015,13.8377,0.0,257
608324930,608324930,FUND,AXENT,003,757.813,19731,100.0,SCHAKELSPAAR,SCHAKELSPAAR,736.555,21.258,0.0,258
608324970,608324970,FUND,AXENT,003,807.7104,14359,100.0,SCHAKELSPAAR,SCHAKELSPAAR,780.0252,27.6852,0.0,259
608325050,608325050,FUND,AXENT,012,130.1924,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,129.8406,0.3518,0.0,260
608325130,608325130,FUND,AXENT,003,682.7011,18980,100.0,SCHAKELSPAAR,SCHAKELSPAAR,677.5278,5.1733,0.0,261
608325230,608325230,FUND,AXENT,003,217.6076,5866,100.0,SCHAKELSPAAR,SCHAKELSPAAR,211.2042,6.4034,0.0,262
608325330,608325330,FUND,AXENT,003,160.1859,2613,100.0,SCHAKELSPAAR,SCHAKELSPAAR,158.8587,1.3272,0.0,263
608325390,608325390,FUND,AXENT,012,1243.1743,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1213.3128,29.8615,0.0,264
608325400,608325400,FUND,AXENT,012,255.6902,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,246.1394,9.5508,0.0,265
608325510,608325510,FUND,AXENT,012,842.557,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,832.7314,9.8256,0.0,266
608325540,608325540,FUND,AXENT,003,393.06440000000003,9626,100.0,SCHAKELSPAAR,SCHAKELSPAAR,381.1888,11.8756,0.0,267
608325730,608325730,FUND,AXENT,002,1177.9587,46693,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1161.6098,16.3489,0.0,268
608325740,608325740,FUND,AXENT,003,200.52009999999999,3204,100.0,SCHAKELSPAAR,SCHAKELSPAAR,199.095,1.4251,0.0,269
608325760,608325760,FUND,AXENT,003,490.2906,9370,100.0,SCHAKELSPAAR,SCHAKELSPAAR,482.7638,7.5268,0.0,270
608325870,608325870,FUND,AXENT,003,913.4494000000001,25002,100.0,SCHAKELSPAAR,SCHAKELSPAAR,894.2512,19.1982,0.0,271
608325890,608325890,FUND,AXENT,003,820.8871,16260,100.0,SCHAKELSPAAR,SCHAKELSPAAR,783.8784,37.0087,0.0,272
608325920,608325920,FUND,AXENT,003,699.6655999999999,15730,100.0,SCHAKELSPAAR,SCHAKELSPAAR,688.5785,11.0871,0.0,273
608325930,608325930,FUND,AXENT,003,963.4288,18689,100.0,SCHAKELSPAAR,SCHAKELSPAAR,924.2096,39.2192,0.0,274
608325950,608325950,FUND,AXENT,002,287.2534,12126,100.0,SCHAKELSPAAR,SCHAKELSPAAR,284.0816,3.1718,0.0,275
608326160,608326160,FUND,AXENT,003,649.9032,15538,100.0,SCHAKELSPAAR,SCHAKELSPAAR,631.2787,18.6245,0.0,276
608326230,608326230,FUND,AXENT,003,96.28479999999999,1834,100.0,SCHAKELSPAAR,SCHAKELSPAAR,95.6724,0.6124,0.0,277
608326250,608326250,FUND,AXENT,003,240.0051,4544,100.0,SCHAKELSPAAR,SCHAKELSPAAR,231.198,8.8071,0.0,278
608326370,608326370,FUND,AXENT,012,202.58499999999998,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,194.825,7.76,0.0,279
608326460,608326460,FUND,AXENT,003,736.2413,20467,100.0,SCHAKELSPAAR,SCHAKELSPAAR,730.7132,5.5281,0.0,280
608326550,608326550,FUND,AXENT,012,1088.3142,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1082.4475,5.8667,0.0,281
608326560,608326560,FUND,AXENT,012,1054.575,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1043.2565,11.3185,0.0,282
608326680,608326680,FUND,AXENT,003,481.0496,9975,100.0,SCHAKELSPAAR,SCHAKELSPAAR,479.5121,1.5375,0.0,283
608326700,608326700,FUND,AXENT,002,595.0548,25187,100.0,SCHAKELSPAAR,SCHAKELSPAAR,590.9658,4.089,0.0,284
608326720,608326720,FUND,AXENT,003,139.57649999999998,2237,100.0,SCHAKELSPAAR,SCHAKELSPAAR,137.9037,1.6728,0.0,285
608326800,608326800,FUND,AXENT,012,1074.9542,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1066.961,7.9932,0.0,286
608326840,608326840,FUND,AXENT,012,1411.7645,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1369.1572,42.6073,0.0,287
608326880,608326880,FUND,AXENT,003,205.6806,4539,100.0,SCHAKELSPAAR,SCHAKELSPAAR,196.4511,9.2295,0.0,288
608326980,608326980,FUND,AXENT,003,720.4008,20288,100.0,SCHAKELSPAAR,SCHAKELSPAAR,715.6193,4.7815,0.0,289
608327000,608327000,FUND,AXENT,003,382.0072,7661,100.0,SCHAKELSPAAR,SCHAKELSPAAR,374.0,8.0072,0.0,290
608327040,608327040,FUND,AXENT,003,473.44890000000004,9301,100.0,SCHAKELSPAAR,SCHAKELSPAAR,463.1872,10.2617,0.0,291
608327170,608327170,FUND,AXENT,003,248.0226,6951,100.0,SCHAKELSPAAR,SCHAKELSPAAR,246.8196,1.203,0.0,292
608327200,608327200,FUND,AXENT,003,399.3469,8307,100.0,SCHAKELSPAAR,SCHAKELSPAAR,395.6041,3.7428,0.0,293
608327210,608327210,FUND,AXENT,003,695.4241999999999,19396,100.0,SCHAKELSPAAR,SCHAKELSPAAR,692.2588,3.1654,0.0,294
608327260,608327260,FUND,AXENT,003,51.9416,876,100.0,SCHAKELSPAAR,SCHAKELSPAAR,51.4956,0.446,0.0,295
608327280,608327280,FUND,AXENT,003,384.0498,8589,100.0,SCHAKELSPAAR,SCHAKELSPAAR,381.4298,2.62,0.0,296
608327390,608327390,FUND,AXENT,003,686.2941999999999,14645,100.0,SCHAKELSPAAR,SCHAKELSPAAR,655.4507,30.8435,0.0,297
608327420,608327420,FUND,AXENT,002,698.1464,26047,100.0,SCHAKELSPAAR,SCHAKELSPAAR,691.3706,6.7758,0.0,298
608327470,608327470,FUND,AXENT,012,1506.2517,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1487.6466,18.6051,0.0,299
608327490,608327490,FUND,AXENT,003,514.5296999999999,14195,100.0,SCHAKELSPAAR,SCHAKELSPAAR,501.9179,12.6118,0.0,300
608327520,608327520,FUND,AXENT,012,728.5161,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,713.5765,14.9396,0.0,301
608327560,608327560,FUND,AXENT,002,296.6531,9320,100.0,SCHAKELSPAAR,SCHAKELSPAAR,284.0622,12.5909,0.0,302
608327580,608327580,FUND,AXENT,003,359.0601,8681,100.0,SCHAKELSPAAR,SCHAKELSPAAR,353.5274,5.5327,0.0,303
608327640,608327640,FUND,AXENT,003,172.0613,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,170.4193,1.642,0.0,304
608327660,608327660,FUND,AXENT,012,995.5394,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,946.4845,49.0549,0.0,305
608327770,608327770,FUND,AXENT,002,561.5726,23594,100.0,SCHAKELSPAAR,SCHAKELSPAAR,553.0957,8.4769,0.0,306
608327970,608327970,FUND,AXENT,012,2589.9232,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,2497.1981,92.7251,0.0,307
608327990,608327990,FUND,AXENT,002,801.5198,31781,100.0,SCHAKELSPAAR,SCHAKELSPAAR,790.8649,10.6549,0.0,308
608328000,608328000,FUND,AXENT,003,174.64530000000002,3600,100.0,SCHAKELSPAAR,SCHAKELSPAAR,172.3958,2.2495,0.0,309
608328040,608328040,FUND,AXENT,012,520.6781,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,513.9526,6.7255,0.0,310
608328060,608328060,FUND,AXENT,002,649.5283000000001,25479,100.0,SCHAKELSPAAR,SCHAKELSPAAR,629.1158,20.4125,0.0,311
608328090,608328090,FUND,AXENT,003,771.5897,18940,100.0,SCHAKELSPAAR,SCHAKELSPAAR,755.6049,15.9848,0.0,312
608328100,608328100,FUND,AXENT,012,108.0772,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,106.1221,1.9551,0.0,313
608328110,608328110,FUND,AXENT,002,181.244,7546,100.0,SCHAKELSPAAR,SCHAKELSPAAR,180.4894,0.7546,0.0,314
608328120,608328120,FUND,AXENT,002,588.8208,24960,100.0,SCHAKELSPAAR,SCHAKELSPAAR,584.7425,4.0783,0.0,315
608328130,608328130,FUND,AXENT,002,294.31179999999995,12480,100.0,SCHAKELSPAAR,SCHAKELSPAAR,292.2766,2.0352,0.0,316
608328150,608328150,FUND,AXENT,003,648.3483,18029,100.0,SCHAKELSPAAR,SCHAKELSPAAR,640.4337,7.9146,0.0,317
608328190,608328190,FUND,AXENT,003,656.4588,18174,100.0,SCHAKELSPAAR,SCHAKELSPAAR,649.2149,7.2439,0.0,318
608328220,608328220,FUND,AXENT,003,429.5678,11625,100.0,SCHAKELSPAAR,SCHAKELSPAAR,416.4935,13.0743,0.0,319
608328250,608328250,FUND,AXENT,012,695.3301,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,660.4836,34.8465,0.0,320
608328270,608328270,FUND,AXENT,003,546.1592,15279,100.0,SCHAKELSPAAR,SCHAKELSPAAR,541.4637,4.6955,0.0,321
608328280,608328280,FUND,AXENT,003,173.875,2930,100.0,SCHAKELSPAAR,SCHAKELSPAAR,169.9313,3.9437,0.0,322
608328300,608328300,FUND,AXENT,003,671.318,18783,100.0,SCHAKELSPAAR,SCHAKELSPAAR,667.1399,4.1781,0.0,323
608328330,608328330,FUND,AXENT,003,483.9538,13503,100.0,SCHAKELSPAAR,SCHAKELSPAAR,479.6337,4.3201,0.0,324
608328370,608328370,FUND,AXENT,003,576.5169000000001,15575,100.0,SCHAKELSPAAR,SCHAKELSPAAR,569.8192,6.6977,0.0,325
608328500,608328500,FUND,AXENT,003,673.6042,18511,100.0,SCHAKELSPAAR,SCHAKELSPAAR,658.9351,14.6691,0.0,326
608328640,608328640,FUND,AXENT,003,247.30360000000002,6931,100.0,SCHAKELSPAAR,SCHAKELSPAAR,246.0054,1.2982,0.0,327
608328780,608328780,FUND,AXENT,012,1572.6458,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1546.4071,26.2387,0.0,328
608328830,608328830,FUND,AXENT,012,1435.9565,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1397.9686,37.9879,0.0,329
608328840,608328840,FUND,AXENT,003,894.8481,20112,100.0,SCHAKELSPAAR,SCHAKELSPAAR,890.388,4.4601,0.0,330
608328940,608328940,FUND,AXENT,012,814.1012,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,805.1821,8.9191,0.0,331
608328980,608328980,FUND,AXENT,003,183.3109,2980,100.0,SCHAKELSPAAR,SCHAKELSPAAR,174.423,8.8879,0.0,332
608329200,608329200,FUND,AXENT,012,1041.7312000000002,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1029.1247,12.6065,0.0,333
608329280,608329280,FUND,AXENT,012,122.5663,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,120.824,1.7423,0.0,334
608329320,608329320,FUND,AXENT,012,1463.7851999999998,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1448.7984,14.9868,0.0,335
608329340,608329340,FUND,AXENT,003,688.1111999999999,18836,100.0,SCHAKELSPAAR,SCHAKELSPAAR,681.5273,6.5839,0.0,336
608329490,608329490,FUND,AXENT,003,478.36839999999995,11957,100.0,SCHAKELSPAAR,SCHAKELSPAAR,468.1466,10.2218,0.0,337
608329600,608329600,FUND,AXENT,003,723.1029000000001,20156,100.0,SCHAKELSPAAR,SCHAKELSPAAR,716.1665,6.9364,0.0,338
608329660,608329660,FUND,AXENT,003,91.5079,1829,100.0,SCHAKELSPAAR,SCHAKELSPAAR,90.426,1.0819,0.0,339
608329780,608329780,FUND,AXENT,012,316.1543,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,314.0632,2.0911,0.0,340
608329870,608329870,FUND,AXENT,003,228.8911,3648,100.0,SCHAKELSPAAR,SCHAKELSPAAR,214.1698,14.7213,0.0,341
608329880,608329880,FUND,AXENT,012,870.0603,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,828.6149,41.4454,0.0,342
608329940,608329940,FUND,AXENT,002,613.8481,19166,100.0,SCHAKELSPAAR,SCHAKELSPAAR,609.6975,4.1506,0.0,343
608330090,608330090,FUND,AXENT,003,691.4324,19347,100.0,SCHAKELSPAAR,SCHAKELSPAAR,684.2269,7.2055,0.0,344
608330120,608330120,FUND,AXENT,012,610.8267000000001,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,599.2611,11.5656,0.0,345
608330190,608330190,FUND,AXENT,003,52.6001,1218,100.0,SCHAKELSPAAR,SCHAKELSPAAR,50.4588,2.1413,0.0,346
608330200,608330200,FUND,AXENT,003,430.821,7998,100.0,SCHAKELSPAAR,SCHAKELSPAAR,418.3702,12.4508,0.0,347
608330220,608330220,FUND,AXENT,003,322.42449999999997,5569,100.0,SCHAKELSPAAR,SCHAKELSPAAR,308.3506,14.0739,0.0,348
608330280,608330280,FUND,AXENT,012,1061.2203,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1051.7554,9.4649,0.0,349
608330340,608330340,FUND,AXENT,003,247.3499,6975,100.0,SCHAKELSPAAR,SCHAKELSPAAR,246.2585,1.0914,0.0,350
608330420,608330420,FUND,AXENT,003,225.7161,5175,100.0,SCHAKELSPAAR,SCHAKELSPAAR,216.2656,9.4505,0.0,351
608330430,608330430,FUND,AXENT,012,195.2381,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,182.3846,12.8535,0.0,352
608330460,608330460,FUND,AXENT,012,1499.0686,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1484.4347,14.6339,0.0,353
608330530,608330530,FUND,AXENT,012,128.93619999999999,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,127.4323,1.5039,0.0,354
608330580,608330580,FUND,AXENT,012,1358.7495999999999,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1332.8635,25.8861,0.0,355
608330660,608330660,FUND,AXENT,003,290.2126,7999,100.0,SCHAKELSPAAR,SCHAKELSPAAR,284.5312,5.6814,0.0,356
608330840,608330840,FUND,AXENT,003,692.9256,17663,100.0,SCHAKELSPAAR,SCHAKELSPAAR,675.1182,17.8074,0.0,357
608330850,608330850,FUND,AXENT,003,366.097,6781,100.0,SCHAKELSPAAR,SCHAKELSPAAR,364.1382,1.9588,0.0,358
608330860,608330860,FUND,AXENT,003,321.06940000000003,5724,100.0,SCHAKELSPAAR,SCHAKELSPAAR,313.884,7.1854,0.0,359
608330870,608330870,FUND,AXENT,002,816.2396,33117,100.0,SCHAKELSPAAR,SCHAKELSPAAR,808.8241,7.4155,0.0,360
608330940,608330940,FUND,AXENT,003,825.0657,15545,100.0,SCHAKELSPAAR,SCHAKELSPAAR,792.8401,32.2256,0.0,361
608330960,608330960,FUND,AXENT,003,775.8502,21373,100.0,SCHAKELSPAAR,SCHAKELSPAAR,774.7799,1.0703,0.0,362
608331030,608331030,FUND,AXENT,003,155.9516,2818,100.0,SCHAKELSPAAR,SCHAKELSPAAR,153.7915,2.1601,0.0,363
608331060,608331060,FUND,AXENT,012,510.7401,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,503.2502,7.4899,0.0,364
608331240,608331240,FUND,AXENT,003,732.1066000000001,17500,100.0,SCHAKELSPAAR,SCHAKELSPAAR,720.7241,11.3825,0.0,365
608331260,608331260,FUND,AXENT,003,838.4199,17156,100.0,SCHAKELSPAAR,SCHAKELSPAAR,813.3276,25.0923,0.0,366
608331360,608331360,FUND,AXENT,012,133.76950000000002,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,131.7083,2.0612,0.0,367
608331420,608331420,FUND,AXENT,012,2144.2655999999997,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,2130.3491,13.9165,0.0,368
608331490,608331490,FUND,AXENT,003,574.0095,15569,100.0,SCHAKELSPAAR,SCHAKELSPAAR,567.2856,6.7239,0.0,369
608331540,608331540,FUND,AXENT,003,247.17530000000002,8369,100.0,SCHAKELSPAAR,SCHAKELSPAAR,244.5242,2.6511,0.0,370
608331540,608331540,FUND,AXENT,012,837.6356000000001,0,0.0,SCHAKELSPAAR,SCHAKELSPAAR,824.4066,13.229,0.0,371
608331590,608331590,FUND,AXENT,002,559.4424,20939,100.0,SCHAKELSPAAR,SCHAKELSPAAR,548.1903,11.2521,0.0,372
608331730,608331730,FUND,AXENT,003,591.3620999999999,15876,100.0,SCHAKELSPAAR,SCHAKELSPAAR,586.31,5.0521,0.0,373
608331750,608331750,FUND,AXENT,012,699.3112,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,686.0154,13.2958,0.0,374
608331800,608331800,FUND,AXENT,003,44.8033,1494,100.0,SCHAKELSPAAR,SCHAKELSPAAR,43.3242,1.4791,0.0,375
608331850,608331850,FUND,AXENT,012,1607.1903,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1596.5723,10.618,0.0,376
608331900,608331900,FUND,AXENT,002,370.40520000000004,15372,100.0,SCHAKELSPAAR,SCHAKELSPAAR,365.0495,5.3557,0.0,377
608332040,608332040,FUND,AXENT,012,522.7839,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,517.1853,5.5986,0.0,378
608332050,608332050,FUND,AXENT,012,103.3256,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,101.9568,1.3688,0.0,379
608332150,608332150,FUND,AXENT,012,1254.3763,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1244.6232,9.7531,0.0,380
608332180,608332180,FUND,AXENT,012,595.6807,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,592.3779,3.3028,0.0,381
608332190,608332190,FUND,AXENT,012,1175.7498,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1168.8025,6.9473,0.0,382
608332200,608332200,FUND,AXENT,012,1375.2196,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1348.2719,26.9477,0.0,383
608332220,608332220,FUND,AXENT,012,259.2147,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,252.3802,6.8345,0.0,384
