POSTID,KEYFIELD,PRODUCT,GROUP,FONDSCD,UNITAANT,GARKAP,BELEGPRC,PRODBOOMCD,TARCD,UNITSAVPRT,UNITSRV_PP,UNITEXT_BP
614521040,614521040,FUND,F,1,81.9143,0.00,100.000000,KOERSPLAN,KOERSPLAN,79.3960,2.5183,0.0000
614521060,614521060,FUND,F,1,19.8290,0.00,100.000000,KOERSPLAN,KOERSPLAN,19.1018,0.7272,0.0000
614521070,614521070,FUND,F,1,484.2186,0.00,100.000000,KOERSPLAN,KOERSPLAN,475.2375,8.9811,0.0000
614521100,614521100,FUND,F,1,692.5963,0.00,100.000000,KOERSPLAN,KOERSPLAN,686.6511,5.9452,0.0000
614521170,614521170,FUND,F,1,1121.7355,0.00,100.000000,KOERSPLAN,KOERSPLAN,1069.4519,52.2836,0.0000
614521360,614521360,FUND,F,3,23.7909,635.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,23.2404,0.5505,0.0000
614521600,614521600,FUND,F,1,286.2668,0.00,100.000000,KOERSPLAN,KOERSPLAN,275.5864,10.6804,0.0000
614521610,614521610,FUND,F,1,63.1217,0.00,100.000000,KOERSPLAN,KOERSPLAN,61.9563,1.1654,0.0000
614521620,614521620,FUND,F,1,73.1714,0.00,100.000000,KOERSPLAN,KOERSPLAN,71.6914,1.4800,0.0000
614521650,614521650,FUND,F,1,20.6015,0.00,100.000000,KOERSPLAN,KOERSPLAN,20.0866,0.5149,0.0000
614521740,614521740,FUND,F,1,229.6772,0.00,100.000000,KOERSPLAN,KOERSPLAN,222.8204,6.8568,0.0000
614521780,614521780,FUND,F,1,26.7491,0.00,100.000000,KOERSPLAN,KOERSPLAN,25.5722,1.1769,0.0000
614521840,614521840,FUND,F,1,247.5181,0.00,100.000000,KOERSPLAN,KOERSPLAN,240.3185,7.1996,0.0000
614521990,614521990,FUND,F,1,82.2560,0.00,100.000000,KOERSPLAN,KOERSPLAN,79.8886,2.3674,0.0000
614522090,614522090,FUND,F,34,1148.6654,2216.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,1128.1700,20.4955,0.0000
614522100,614522100,FUND,F,34,12722.7660,36800.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,12185.9608,536.8052,0.0000
614522150,614522150,FUND,F,1,53.6081,0.00,100.000000,KOERSPLAN,KOERSPLAN,51.3577,2.2504,0.0000
614522170,614522170,FUND,F,1,71.1434,0.00,100.000000,KOERSPLAN,KOERSPLAN,69.0332,2.1102,0.0000
614522180,614522180,FUND,F,1,74.3243,0.00,100.000000,KOERSPLAN,KOERSPLAN,72.9853,1.3390,0.0000
614522210,614522210,FUND,F,1,61.4651,0.00,100.000000,KOERSPLAN,KOERSPLAN,57.7996,3.6655,0.0000
614522260,614522260,FUND,F,1,105.0018,0.00,100.000000,KOERSPLAN,KOERSPLAN,103.7320,1.2698,0.0000
614522280,614522280,FUND,F,3,202.6656,5146.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,198.4785,4.1871,0.0000
614522290,614522290,FUND,F,1,691.4612,0.00,100.000000,KOERSPLAN,KOERSPLAN,684.7897,6.6715,0.0000
614522330,614522330,FUND,F,1,246.2480,0.00,100.000000,KOERSPLAN,KOERSPLAN,238.9049,7.3431,0.0000
614522370,614522370,FUND,F,1,57.9264,0.00,100.000000,KOERSPLAN,KOERSPLAN,55.2900,2.6364,0.0000
614522430,614522430,FUND,F,1,246.0327,0.00,100.000000,KOERSPLAN,KOERSPLAN,244.3265,1.7062,0.0000
614522760,614522760,FUND,F,1,50.3857,0.00,100.000000,KOERSPLAN,KOERSPLAN,48.1042,2.2815,0.0000
614522790,614522790,FUND,F,1,38.3339,0.00,100.000000,KOERSPLAN,KOERSPLAN,36.7331,1.6008,0.0000
614522900,614522900,FUND,F,1,167.2061,0.00,100.000000,KOERSPLAN,KOERSPLAN,164.5113,2.6948,0.0000
614522910,614522910,FUND,F,1,433.8585,0.00,100.000000,KOERSPLAN,KOERSPLAN,427.8963,5.9622,0.0000
614522930,614522930,FUND,F,1,318.7921,0.00,100.000000,KOERSPLAN,KOERSPLAN,313.5518,5.2403,0.0000
614522950,614522950,FUND,F,1,605.4971,0.00,100.000000,KOERSPLAN,KOERSPLAN,582.8424,22.6547,0.0000
614523060,614523060,FUND,F,1,56.4817,0.00,100.000000,KOERSPLAN,KOERSPLAN,55.9090,0.5727,0.0000
614523350,614523350,FUND,F,1,130.8310,0.00,100.000000,KOERSPLAN,KOERSPLAN,128.7976,2.0334,0.0000
614523380,614523380,FUND,F,1,561.3338,0.00,100.000000,KOERSPLAN,KOERSPLAN,551.0570,10.2768,0.0000
614523390,614523390,FUND,F,1,307.9698,0.00,100.000000,KOERSPLAN,KOERSPLAN,298.3562,9.6136,0.0000
614523460,614523460,FUND,F,1,200.4115,0.00,100.000000,KOERSPLAN,KOERSPLAN,196.5391,3.8724,0.0000
614523600,614523600,FUND,F,1,85.4356,0.00,100.000000,KOERSPLAN,KOERSPLAN,82.5299,2.9057,0.0000
614523700,614523700,FUND,F,1,342.6380,0.00,100.000000,KOERSPLAN,KOERSPLAN,326.2867,16.3513,0.0000
614523760,614523760,FUND,F,1,682.2993,0.00,100.000000,KOERSPLAN,KOERSPLAN,675.7821,6.5172,0.0000
614523780,614523780,FUND,F,1,275.9530,0.00,100.000000,KOERSPLAN,KOERSPLAN,273.4698,2.4832,0.0000
614523800,614523800,FUND,F,1,57.6762,0.00,100.000000,KOERSPLAN,KOERSPLAN,56.8553,0.8209,0.0000
614523840,614523840,FUND,F,1,377.5644,0.00,100.000000,KOERSPLAN,KOERSPLAN,373.7413,3.8231,0.0000
614524080,614524080,FUND,F,1,639.2017,0.00,100.000000,KOERSPLAN,KOERSPLAN,629.6182,9.5835,0.0000
614524120,614524120,FUND,F,1,246.9300,0.00,100.000000,KOERSPLAN,KOERSPLAN,245.4284,1.5016,0.0000
614524140,614524140,FUND,F,1,177.0198,0.00,100.000000,KOERSPLAN,KOERSPLAN,171.1225,5.8973,0.0000
614524150,614524150,FUND,F,1,56.8057,0.00,100.000000,KOERSPLAN,KOERSPLAN,54.1487,2.6570,0.0000
614524170,614524170,FUND,F,1,49.7872,0.00,100.000000,KOERSPLAN,KOERSPLAN,48.3230,1.4642,0.0000
614524180,614524180,FUND,F,1,226.1066,0.00,100.000000,KOERSPLAN,KOERSPLAN,217.7809,8.3257,0.0000
614524360,614524360,FUND,F,1,458.8804,0.00,100.000000,KOERSPLAN,KOERSPLAN,451.6356,7.2448,0.0000
614524620,614524620,FUND,F,1,679.0900,0.00,100.000000,KOERSPLAN,KOERSPLAN,653.8661,25.2239,0.0000
614524850,614524850,FUND,F,1,87.3002,0.00,100.000000,KOERSPLAN,KOERSPLAN,86.6386,0.6616,0.0000
614524960,614524960,FUND,F,1,485.4730,0.00,100.000000,KOERSPLAN,KOERSPLAN,469.9835,15.4895,0.0000
614525160,614525160,FUND,F,1,236.3919,0.00,100.000000,KOERSPLAN,KOERSPLAN,232.2915,4.1004,0.0000
614525180,614525180,FUND,F,1,240.0158,0.00,100.000000,KOERSPLAN,KOERSPLAN,237.2353,2.7805,0.0000
614525190,614525190,FUND,F,3,44.7386,0.00,100.000000,KOERSPLAN,KOERSPLAN,44.1363,0.6023,0.0000
614525440,614525440,FUND,F,1,691.1088,0.00,100.000000,KOERSPLAN,KOERSPLAN,674.7861,16.3227,0.0000
614525780,614525780,FUND,F,3,88.6033,2632.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,86.8089,1.7944,0.0000
614525800,614525800,FUND,F,1,242.2451,0.00,100.000000,KOERSPLAN,KOERSPLAN,240.3527,1.8924,0.0000
614526040,614526040,FUND,F,1,902.5980,0.00,100.000000,KOERSPLAN,KOERSPLAN,883.1616,19.4364,0.0000
614526110,614526110,FUND,F,1,504.4537,0.00,100.000000,KOERSPLAN,KOERSPLAN,482.7774,21.6763,0.0000
614526130,614526130,FUND,F,1,105.3276,0.00,100.000000,KOERSPLAN,KOERSPLAN,102.8757,2.4519,0.0000
614526190,614526190,FUND,F,1,278.3713,0.00,100.000000,KOERSPLAN,KOERSPLAN,272.7380,5.6333,0.0000
614526210,614526210,FUND,F,1,192.9493,0.00,100.000000,KOERSPLAN,FISCAALVOORDEELPLAN,187.2260,5.7233,0.0000
614526300,614526300,FUND,F,1,236.4684,0.00,100.000000,KOERSPLAN,KOERSPLAN,234.1612,2.3072,0.0000
614526320,614526320,FUND,F,1,672.4561,0.00,100.000000,KOERSPLAN,KOERSPLAN,662.5059,9.9502,0.0000
614526370,614526370,FUND,F,1,641.8823,0.00,100.000000,KOERSPLAN,KOERSPLAN,629.3657,12.5166,0.0000
614526440,614526440,FUND,F,1,927.0493,0.00,100.000000,KOERSPLAN,KOERSPLAN,898.4746,28.5747,0.0000
614526470,614526470,FUND,F,1,128.3096,0.00,100.000000,KOERSPLAN,KOERSPLAN,126.2081,2.1015,0.0000
614526530,614526530,FUND,F,1,115.6996,0.00,100.000000,KOERSPLAN,KOERSPLAN,114.3302,1.3694,0.0000
614526560,614526560,FUND,F,1,332.2291,0.00,100.000000,KOERSPLAN,KOERSPLAN,327.0719,5.1572,0.0000
614526570,614526570,FUND,F,1,371.1180,0.00,100.000000,KOERSPLAN,KOERSPLAN,364.6575,6.4605,0.0000
614526610,614526610,FUND,F,1,400.9285,0.00,100.000000,KOERSPLAN,KOERSPLAN,396.8416,4.0869,0.0000
614526620,614526620,FUND,F,1,587.9177,0.00,100.000000,KOERSPLAN,KOERSPLAN,554.5419,33.3758,0.0000
614526670,614526670,FUND,F,1,490.4016,0.00,100.000000,KOERSPLAN,KOERSPLAN,473.8596,16.5420,0.0000
614526780,614526780,FUND,F,1,621.8953,0.00,100.000000,KOERSPLAN,KOERSPLAN,595.9352,25.9601,0.0000
614526790,614526790,FUND,F,1,156.6954,0.00,100.000000,KOERSPLAN,KOERSPLAN,148.9767,7.7187,0.0000
614526800,614526800,FUND,F,1,216.0793,0.00,100.000000,KOERSPLAN,KOERSPLAN,209.1827,6.8966,0.0000
614526980,614526980,FUND,F,1,176.3299,0.00,100.000000,KOERSPLAN,KOERSPLAN,174.1263,2.2036,0.0000
614527010,614527010,FUND,F,1,633.5481,0.00,100.000000,KOERSPLAN,KOERSPLAN,616.6794,16.8687,0.0000
614527030,614527030,FUND,F,1,269.0940,0.00,100.000000,KOERSPLAN,KOERSPLAN,263.2652,5.8288,0.0000
614527050,614527050,FUND,F,1,287.7242,0.00,100.000000,KOERSPLAN,KOERSPLAN,272.5503,15.1739,0.0000
614527090,614527090,FUND,F,1,49.7960,0.00,100.000000,KOERSPLAN,KOERSPLAN,48.3119,1.4841,0.0000
614527100,614527100,FUND,F,1,225.6014,0.00,100.000000,KOERSPLAN,KOERSPLAN,219.1119,6.4895,0.0000
614527240,614527240,FUND,F,1,387.1876,0.00,100.000000,KOERSPLAN,KOERSPLAN,377.5485,9.6391,0.0000
614527250,614527250,FUND,F,1,393.3116,0.00,100.000000,KOERSPLAN,KOERSPLAN,382.7099,10.6017,0.0000
614527430,614527430,FUND,F,1,445.0987,0.00,100.000000,KOERSPLAN,KOERSPLAN,441.3480,3.7507,0.0000
614527490,614527490,FUND,F,5,595.0769,0.00,100.000000,KOERSPLAN,KOERSPLAN,583.5491,11.5278,0.0000
614527570,614527570,FUND,F,1,320.4867,0.00,100.000000,KOERSPLAN,KOERSPLAN,312.5025,7.9842,0.0000
614527740,614527740,FUND,F,1,11.2630,0.00,100.000000,KOERSPLAN,KOERSPLAN,11.1090,0.1540,0.0000
614527820,614527820,FUND,F,1,465.6407,0.00,100.000000,KOERSPLAN,KOERSPLAN,455.3647,10.2760,0.0000
614527850,614527850,FUND,F,1,8.8545,0.00,100.000000,KOERSPLAN,KOERSPLAN,8.5954,0.2591,0.0000
614527860,614527860,FUND,F,1,619.8682,0.00,100.000000,KOERSPLAN,KOERSPLAN,605.8164,14.0518,0.0000
614528120,614528120,FUND,F,1,605.7054,0.00,100.000000,KOERSPLAN,KOERSPLAN,598.8330,6.8724,0.0000
614528130,614528130,FUND,F,1,243.7223,0.00,100.000000,KOERSPLAN,KOERSPLAN,241.9264,1.7959,0.0000
614528170,614528170,FUND,F,1,597.2364,0.00,100.000000,KOERSPLAN,KOERSPLAN,586.0804,11.1560,0.0000
614528200,614528200,FUND,F,1,517.5629,0.00,100.000000,KOERSPLAN,KOERSPLAN,502.7019,14.8610,0.0000
614528210,614528210,FUND,F,1,258.6866,0.00,100.000000,KOERSPLAN,KOERSPLAN,251.2570,7.4296,0.0000
614528430,614528430,FUND,F,1,170.7207,0.00,100.000000,KOERSPLAN,KOERSPLAN,168.1462,2.5745,0.0000
614528450,614528450,FUND,F,1,478.6829,0.00,100.000000,KOERSPLAN,KOERSPLAN,468.9612,9.7217,0.0000
614528650,614528650,FUND,F,1,402.4920,0.00,100.000000,KOERSPLAN,KOERSPLAN,385.6944,16.7976,0.0000
614528660,614528660,FUND,F,1,479.2276,0.00,100.000000,KOERSPLAN,KOERSPLAN,473.9291,5.2985,0.0000
614528670,614528670,FUND,F,1,319.2544,0.00,100.000000,KOERSPLAN,KOERSPLAN,316.4177,2.8367,0.0000
614528690,614528690,FUND,F,1,447.4218,0.00,100.000000,KOERSPLAN,KOERSPLAN,429.3198,18.1020,0.0000
614528710,614528710,FUND,F,1,346.5169,0.00,100.000000,KOERSPLAN,KOERSPLAN,332.7606,13.7563,0.0000
614528750,614528750,FUND,F,3,748.7803,0.00,100.000000,KOERSPLAN,KOERSPLAN,727.6482,21.1321,0.0000
614528890,614528890,FUND,F,3,69.0611,1702.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,67.1642,1.8969,0.0000
614528900,614528900,FUND,F,1,86.7443,0.00,100.000000,KOERSPLAN,KOERSPLAN,82.5769,4.1674,0.0000
614529020,614529020,FUND,F,1,326.0324,0.00,100.000000,KOERSPLAN,KOERSPLAN,322.4975,3.5349,0.0000
614529040,614529040,FUND,F,1,230.0101,0.00,100.000000,KOERSPLAN,KOERSPLAN,217.3431,12.6670,0.0000
614529050,614529050,FUND,F,1,128.5841,0.00,100.000000,KOERSPLAN,KOERSPLAN,123.1481,5.4360,0.0000
614529120,614529120,FUND,F,1,257.6475,0.00,100.000000,KOERSPLAN,KOERSPLAN,251.9595,5.6880,0.0000
614529140,614529140,FUND,F,1,101.2647,0.00,100.000000,KOERSPLAN,KOERSPLAN,93.2407,8.0240,0.0000
614529150,614529150,FUND,F,1,416.8165,0.00,100.000000,KOERSPLAN,KOERSPLAN,392.8211,23.9954,0.0000
614529240,614529240,FUND,F,1,121.1664,0.00,100.000000,KOERSPLAN,KOERSPLAN,119.5420,1.6244,0.0000
614529270,614529270,FUND,F,1,484.8916,0.00,100.000000,KOERSPLAN,KOERSPLAN,479.8278,5.0638,0.0000
614529280,614529280,FUND,F,1,188.4568,0.00,100.000000,KOERSPLAN,KOERSPLAN,184.0692,4.3876,0.0000
614529350,614529350,FUND,F,1,302.9046,0.00,100.000000,KOERSPLAN,KOERSPLAN,299.3117,3.5929,0.0000
614529520,614529520,FUND,F,1,446.5076,0.00,100.000000,KOERSPLAN,KOERSPLAN,431.9798,14.5278,0.0000
614529540,614529540,FUND,F,3,248.6524,6013.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,240.5173,8.1351,0.0000
614529590,614529590,FUND,F,1,670.7230,0.00,100.000000,KOERSPLAN,KOERSPLAN,664.6214,6.1016,0.0000
614529710,614529710,FUND,F,1,611.6845,0.00,100.000000,KOERSPLAN,KOERSPLAN,600.6274,11.0571,0.0000
614529760,614529760,FUND,F,1,797.8467,0.00,100.000000,KOERSPLAN,FISCAALVOORDEELPLAN,775.6058,22.2409,0.0000
614529930,614529930,FUND,F,1,237.0947,0.00,100.000000,KOERSPLAN,KOERSPLAN,234.4470,2.6477,0.0000
614529980,614529980,FUND,F,1,33.4327,0.00,100.000000,KOERSPLAN,KOERSPLAN,32.4214,1.0113,0.0000
614530000,614530000,FUND,F,1,7.8198,0.00,100.000000,KOERSPLAN,KOERSPLAN,7.4852,0.3346,0.0000
614530010,614530010,FUND,F,1,218.7464,0.00,100.000000,KOERSPLAN,KOERSPLAN,214.9185,3.8279,0.0000
614530130,614530130,FUND,F,1,13.8802,0.00,100.000000,KOERSPLAN,KOERSPLAN,13.4631,0.4171,0.0000
614530170,614530170,FUND,F,1,242.8232,0.00,100.000000,KOERSPLAN,KOERSPLAN,241.4774,1.3458,0.0000
614530310,614530310,FUND,F,1,18.6441,0.00,100.000000,KOERSPLAN,KOERSPLAN,18.4881,0.1560,0.0000
614530320,614530320,FUND,F,1,18.4555,0.00,100.000000,KOERSPLAN,KOERSPLAN,18.2364,0.2191,0.0000
614530340,614530340,FUND,F,1,232.1554,0.00,100.000000,KOERSPLAN,KOERSPLAN,227.8219,4.3335,0.0000
614530520,614530520,FUND,F,1,138.6950,0.00,100.000000,KOERSPLAN,KOERSPLAN,135.5236,3.1714,0.0000
614530530,614530530,FUND,F,1,79.8823,0.00,100.000000,KOERSPLAN,KOERSPLAN,78.7087,1.1736,0.0000
614530540,614530540,FUND,F,1,282.5192,0.00,100.000000,KOERSPLAN,KOERSPLAN,278.4242,4.0950,0.0000
614530560,614530560,FUND,F,1,26.8212,0.00,100.000000,KOERSPLAN,KOERSPLAN,26.4854,0.3358,0.0000
614530580,614530580,FUND,F,1,20.0427,0.00,100.000000,KOERSPLAN,KOERSPLAN,19.6678,0.3749,0.0000
614530590,614530590,FUND,F,1,144.2555,0.00,100.000000,KOERSPLAN,KOERSPLAN,141.8930,2.3625,0.0000
614530600,614530600,FUND,F,1,546.7240,0.00,100.000000,KOERSPLAN,KOERSPLAN,540.7414,5.9826,0.0000
614530620,614530620,FUND,F,1,238.3194,0.00,100.000000,KOERSPLAN,KOERSPLAN,232.2655,6.0539,0.0000
614530650,614530650,FUND,F,1,28.8065,0.00,100.000000,KOERSPLAN,KOERSPLAN,28.4060,0.4005,0.0000
614530660,614530660,FUND,F,1,260.8809,0.00,100.000000,KOERSPLAN,KOERSPLAN,257.6794,3.2015,0.0000
614530680,614530680,FUND,F,1,332.3515,0.00,100.000000,KOERSPLAN,KOERSPLAN,322.3526,9.9989,0.0000
614530700,614530700,FUND,F,1,639.3319,0.00,100.000000,KOERSPLAN,KOERSPLAN,622.1481,17.1838,0.0000
614530770,614530770,FUND,F,1,39.5337,0.00,100.000000,KOERSPLAN,KOERSPLAN,37.7796,1.7541,0.0000
614530860,614530860,FUND,F,1,222.3611,0.00,100.000000,KOERSPLAN,KOERSPLAN,213.3156,9.0455,0.0000
614531050,614531050,FUND,F,1,206.8718,0.00,100.000000,KOERSPLAN,KOERSPLAN,205.6962,1.1756,0.0000
614531080,614531080,FUND,F,1,220.6431,0.00,100.000000,KOERSPLAN,KOERSPLAN,217.9861,2.6570,0.0000
614531100,614531100,FUND,F,1,6.4188,0.00,100.000000,KOERSPLAN,KOERSPLAN,6.2921,0.1267,0.0000
614531130,614531130,FUND,F,1,38.7132,0.00,100.000000,KOERSPLAN,KOERSPLAN,36.9918,1.7214,0.0000
614531140,614531140,FUND,F,1,250.3986,0.00,100.000000,KOERSPLAN,KOERSPLAN,246.0597,4.3389,0.0000
614531160,614531160,FUND,F,1,31.8615,0.00,100.000000,KOERSPLAN,KOERSPLAN,30.2910,1.5705,0.0000
614531350,614531350,FUND,F,1,509.5066,0.00,100.000000,KOERSPLAN,KOERSPLAN,492.6222,16.8844,0.0000
614531590,614531590,FUND,F,1,408.2453,0.00,100.000000,KOERSPLAN,KOERSPLAN,390.5981,17.6472,0.0000
614531640,614531640,FUND,F,1,370.0978,0.00,100.000000,KOERSPLAN,KOERSPLAN,358.0734,12.0244,0.0000
614531650,614531650,FUND,F,1,1697.9538,0.00,100.000000,KOERSPLAN,FISCAALVOORDEELPLAN,1639.2963,58.6575,0.0000
614531680,614531680,FUND,F,1,170.5580,0.00,100.000000,KOERSPLAN,KOERSPLAN,168.6701,1.8879,0.0000
614531730,614531730,FUND,F,1,452.9086,0.00,100.000000,KOERSPLAN,KOERSPLAN,439.2558,13.6528,0.0000
614531760,614531760,FUND,F,1,241.6777,0.00,100.000000,KOERSPLAN,KOERSPLAN,240.0544,1.6233,0.0000
614531780,614531780,FUND,F,1,1156.7956,0.00,100.000000,KOERSPLAN,KOERSPLAN,1087.0265,69.7691,0.0000
614531790,614531790,FUND,F,1,335.7875,0.00,100.000000,KOERSPLAN,KOERSPLAN,328.7654,7.0221,0.0000
614531800,614531800,FUND,F,1,156.0712,0.00,100.000000,KOERSPLAN,KOERSPLAN,152.2850,3.7862,0.0000
614531820,614531820,FUND,F,1,273.0540,0.00,100.000000,KOERSPLAN,KOERSPLAN,267.5847,5.4693,0.0000
614531830,614531830,FUND,F,1,638.1008,0.00,100.000000,KOERSPLAN,KOERSPLAN,631.6085,6.4923,0.0000
614531930,614531930,FUND,F,1,235.5951,0.00,100.000000,KOERSPLAN,KOERSPLAN,232.2776,3.3175,0.0000
614532020,614532020,FUND,F,1,243.8667,0.00,100.000000,KOERSPLAN,KOERSPLAN,241.9639,1.9028,0.0000
614532100,614532100,FUND,F,1,555.0846,0.00,100.000000,KOERSPLAN,KOERSPLAN,526.7405,28.3441,0.0000
614532130,614532130,FUND,F,1,27.5546,0.00,100.000000,KOERSPLAN,KOERSPLAN,25.7388,1.8158,0.0000
614532150,614532150,FUND,F,1,284.7496,0.00,100.000000,KOERSPLAN,KOERSPLAN,268.5009,16.2487,0.0000
614532160,614532160,FUND,F,1,341.4183,0.00,100.000000,KOERSPLAN,KOERSPLAN,327.2097,14.2086,0.0000
614532310,614532310,FUND,F,1,322.0414,0.00,100.000000,KOERSPLAN,KOERSPLAN,316.2260,5.8154,0.0000
614532350,614532350,FUND,F,1,26.1300,0.00,100.000000,KOERSPLAN,KOERSPLAN,24.0908,2.0392,0.0000
614532370,614532370,FUND,F,1,33.1416,0.00,100.000000,KOERSPLAN,KOERSPLAN,32.7120,0.4296,0.0000
614532400,614532400,FUND,F,1,26.5499,0.00,100.000000,KOERSPLAN,KOERSPLAN,25.8466,0.7033,0.0000
614532410,614532410,FUND,F,1,916.5343,0.00,100.000000,KOERSPLAN,KOERSPLAN,905.0180,11.5163,0.0000
614532470,614532470,FUND,F,1,338.5057,0.00,100.000000,KOERSPLAN,KOERSPLAN,325.3156,13.1901,0.0000
614532540,614532540,FUND,F,1,228.9332,0.00,100.000000,KOERSPLAN,FISCAALVOORDEELPLAN,223.2367,5.6965,0.0000
614532560,614532560,FUND,F,1,68.9573,0.00,100.000000,KOERSPLAN,KOERSPLAN,67.3502,1.6071,0.0000
614532590,614532590,FUND,F,1,355.7294,0.00,100.000000,KOERSPLAN,KOERSPLAN,324.5115,31.2179,0.0000
614532670,614532670,FUND,F,1,550.2089,0.00,100.000000,KOERSPLAN,KOERSPLAN,537.0635,13.1454,0.0000
614532830,614532830,FUND,F,1,914.4518,0.00,100.000000,KOERSPLAN,KOERSPLAN,899.8700,14.5818,0.0000
614532880,614532880,FUND,F,1,240.0755,0.00,100.000000,KOERSPLAN,KOERSPLAN,236.4422,3.6333,0.0000
614532890,614532890,FUND,F,1,26.6906,0.00,100.000000,KOERSPLAN,KOERSPLAN,24.8747,1.8159,0.0000
614532900,614532900,FUND,F,1,175.7071,0.00,100.000000,KOERSPLAN,KOERSPLAN,172.7781,2.9290,0.0000
614532920,614532920,FUND,F,1,146.9937,0.00,100.000000,KOERSPLAN,KOERSPLAN,141.8782,5.1155,0.0000
614532940,614532940,FUND,F,1,468.7001,0.00,100.000000,KOERSPLAN,KOERSPLAN,463.2325,5.4676,0.0000
614533020,614533020,FUND,F,1,55.0434,0.00,100.000000,KOERSPLAN,KOERSPLAN,53.9969,1.0465,0.0000
614533050,614533050,FUND,F,1,587.3808,0.00,100.000000,KOERSPLAN,KOERSPLAN,580.7480,6.6328,0.0000
614533060,614533060,FUND,F,1,271.7674,0.00,100.000000,KOERSPLAN,KOERSPLAN,255.4208,16.3466,0.0000
614533100,614533100,FUND,F,34,4443.2273,10892.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,4228.0218,215.2055,0.0000
614533150,614533150,FUND,F,1,334.3592,0.00,100.000000,KOERSPLAN,KOERSPLAN,325.7988,8.5604,0.0000
614533270,614533270,FUND,F,32,3344.2272,8424.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,3193.2640,150.9632,0.0000
614533350,614533350,FUND,F,1,454.8438,0.00,100.000000,KOERSPLAN,KOERSPLAN,429.6153,25.2285,0.0000
614533390,614533390,FUND,F,1,234.1851,0.00,100.000000,KOERSPLAN,KOERSPLAN,230.5632,3.6219,0.0000
614533450,614533450,FUND,F,1,29.2158,0.00,100.000000,KOERSPLAN,KOERSPLAN,28.2370,0.9788,0.0000
614533470,614533470,FUND,F,1,301.0041,0.00,100.000000,KOERSPLAN,KOERSPLAN,297.7524,3.2517,0.0000
614533480,614533480,FUND,F,1,52.3343,0.00,100.000000,KOERSPLAN,KOERSPLAN,51.5994,0.7349,0.0000
614533490,614533490,FUND,F,1,221.3485,0.00,100.000000,KOERSPLAN,KOERSPLAN,213.1196,8.2289,0.0000
614533780,614533780,FUND,F,1,95.9667,0.00,100.000000,KOERSPLAN,KOERSPLAN,92.5510,3.4157,0.0000
614533810,614533810,FUND,F,3,489.9584,20693.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,481.4158,8.5426,0.0000
614533820,614533820,FUND,F,1,61.9667,0.00,100.000000,KOERSPLAN,KOERSPLAN,61.0870,0.8797,0.0000
614533910,614533910,FUND,F,1,194.4417,0.00,100.000000,KOERSPLAN,KOERSPLAN,190.6345,3.8072,0.0000
614533970,614533970,FUND,F,1,27.6655,0.00,100.000000,KOERSPLAN,KOERSPLAN,26.9734,0.6921,0.0000
614533990,614533990,FUND,F,1,10.2318,0.00,100.000000,KOERSPLAN,KOERSPLAN,9.9933,0.2385,0.0000
614534010,614534010,FUND,F,1,298.9171,0.00,100.000000,KOERSPLAN,KOERSPLAN,293.8964,5.0207,0.0000
614534100,614534100,FUND,F,1,605.5024,0.00,100.000000,KOERSPLAN,KOERSPLAN,593.9897,11.5127,0.0000
614534110,614534110,FUND,F,1,98.6889,0.00,100.000000,KOERSPLAN,KOERSPLAN,93.2675,5.4214,0.0000
614534270,614534270,FUND,F,1,82.3507,0.00,100.000000,KOERSPLAN,KOERSPLAN,80.6703,1.6804,0.0000
614534290,614534290,FUND,F,1,526.2803,0.00,100.000000,KOERSPLAN,KOERSPLAN,520.5272,5.7531,0.0000
614534310,614534310,FUND,F,1,263.0308,0.00,100.000000,KOERSPLAN,KOERSPLAN,259.9826,3.0482,0.0000
614534320,614534320,FUND,F,1,79.1316,0.00,100.000000,KOERSPLAN,KOERSPLAN,77.9313,1.2003,0.0000
614534330,614534330,FUND,F,1,108.3633,0.00,100.000000,KOERSPLAN,KOERSPLAN,105.9372,2.4261,0.0000
614534340,614534340,FUND,F,1,230.1724,0.00,100.000000,KOERSPLAN,KOERSPLAN,228.3836,1.7888,0.0000
614534390,614534390,FUND,F,1,644.6097,0.00,100.000000,KOERSPLAN,KOERSPLAN,613.5312,31.0785,0.0000
614534400,614534400,FUND,F,1,703.0886,0.00,100.000000,KOERSPLAN,KOERSPLAN,687.2122,15.8764,0.0000
614534430,614534430,FUND,F,1,51.7346,0.00,100.000000,KOERSPLAN,KOERSPLAN,50.6068,1.1278,0.0000
614534440,614534440,FUND,F,1,2252.4490,0.00,100.000000,KOERSPLAN,FISCAALVOORDEELPLAN,2210.0226,42.4264,0.0000
614534470,614534470,FUND,F,1,52.5674,0.00,100.000000,KOERSPLAN,KOERSPLAN,51.1802,1.3872,0.0000
614534580,614534580,FUND,F,1,632.9040,0.00,100.000000,KOERSPLAN,KOERSPLAN,625.9273,6.9767,0.0000
